ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D007884,None_0407,C460,15.85,2023-07-17,False
D000136,A340_1231,C173,5.89,2023-07-24,False
D009061,A380_5370,C188,27.92,2023-11-18,False
D001300,B737_4676,C490,5.35,2023-11-28,False
D004764,B747_4810,C484,15.36,2023-09-22,False
D009396,CRJ700_4106,C419,4.99,2023-06-13,False
D006518,B757_6748,C306,3.63,2023-06-09,False
D006476,B757_6748,C558,61.69,2023-06-26,False
D003638,B767_2259,C579,70.59,2023-10-23,False
D009040,B747_2795,C576,5.86,2023-07-25,False
D004931,B737_6517,C373,5.19,2023-11-23,False
D006440,B747_0434,C129,21.24,2023-11-21,False
D008086,A340_5350,C555,20.18,2023-10-29,False
D007705,A321_1076,C553,1.48,2023-07-02,False
D007987,B767_0318,C214,55.5,2023-09-15,False
D008596,B757_3261,C462,3.33,2023-09-11,False
D005995,E175_6406,C561,36.58,2023-07-25,False
D005728,A380_5370,C661,47.16,2023-11-03,False
D003310,A350_2113,C183,50.94,2023-07-20,False
D004221,B767_5911,C358,56.14,2023-11-10,False
D009304,E175_4812,C219,1.17,2023-09-15,False
D009189,A350_4306,C578,10.43,2023-05-16,False
D003413,B777_0663,C119,24.39,2023-07-28,False
D007948,B767_4309,C170,54.91,2023-11-27,False
D003320,B737_2404,C684,68.43,2023-10-07,False
D008554,A350_0026,C085,1.64,2023-11-19,False
D004599,None_0407,C313,10.15,2023-07-21,False
D001154,E175_4812,C351,35.66,2023-11-19,False
D002805,A380_5165,C465,48.61,2023-06-26,False
D003792,A330_0250,C082,103.62,2023-03-22,True
D002474,None_6652,C180,23.12,2023-09-21,False
D002276,A320_6432,C385,2.17,2023-11-23,False
D009932,CRJ700_6057,C451,39.58,2023-11-23,False
D004055,A340_1063,C211,27.43,2023-11-25,False
D004321,A350_3496,C231,54.37,2023-10-27,False
D009558,B777_2043,C668,47.85,2023-10-12,False
D002313,A350_4845,C217,10.85,2023-10-14,False
D004340,B777_0663,C319,1.84,2023-06-13,False
D000247,B737_6085,C466,10.92,2023-08-01,False
D002468,None_4133,C042,39.95,2023-08-15,False
D004720,B757_2030,C269,28.13,2023-10-21,False
D002553,A340_3329,C599,24.93,2023-09-22,False
D005984,CRJ700_6130,C146,3.35,2023-10-06,False
D009654,A350_1201,C076,6.1,2023-10-13,False
D006948,B737_3541,C353,27.93,2023-11-24,False
D009150,E170_2939,C587,21.81,2023-10-04,False
D000375,CRJ700_5312,C194,0.12,2023-10-17,False
D005894,B777_0663,C660,9.77,2023-08-28,False
D005420,A350_5631,C182,16.92,2023-08-24,False
D008763,A350_0026,C025,32.1,2023-06-18,False
D009841,B757_6748,C206,38.42,2023-04-07,False
D009940,A350_5832,C664,3.42,2023-10-25,False
D007899,None_4147,C599,43.86,2023-07-17,False
D006386,E170_3717,C484,16.57,2023-07-02,False
D002907,CRJ700_3824,C530,20.6,2023-10-15,False
D002778,A380_1724,C299,22.12,2023-11-17,False
D003117,B767_3162,C211,27.86,2023-06-13,False
D006788,B737_6867,C549,23.67,2023-10-13,False
D008296,A340_2060,C080,24.89,2023-05-27,False
D008651,A350_5631,C299,23.11,2023-08-23,False
D007828,CRJ900_6156,C026,8.63,2023-09-22,False
D003979,A340_1063,C603,1.62,2023-11-18,False
D005029,A321_5414,C014,56.73,2023-08-19,False
D000027,B737_5695,C414,62.59,2023-11-29,False
D001512,E175_0103,C368,5.5,2023-08-12,False
D006205,None_0844,C168,19.75,2023-07-29,False
D003097,A320_0571,C435,36.04,2023-09-07,False
D008366,None_0192,C004,23.21,2023-08-13,False
D008003,A350_5631,C251,26.87,2023-11-29,False
D006117,A350_1201,C051,12.16,2023-06-02,False
D004016,CRJ700_6130,C499,1.11,2023-11-04,False
D009066,A330_0250,C075,32.08,2023-02-25,False
D003470,B767_4963,C199,23.84,2023-05-02,False
D000439,B747_5628,C185,9.35,2023-10-11,False
D008210,B767_3681,C385,4.29,2023-10-23,False
D009685,A320_5619,C525,29.51,2023-05-14,False
D009549,CRJ700_3824,C170,71.22,2023-10-08,False
D007229,B757_4046,C313,28.67,2023-09-21,False
D005710,A380_1724,C134,58.67,2023-05-02,False
D004160,B757_4202,C190,0.1,2023-01-28,False
D002632,A350_5568,C310,267.78,2023-06-09,True
D003524,A321_2986,C222,45.34,2023-10-10,False
D008915,None_4147,C093,22.74,2023-10-02,False
D005014,A330_0262,C331,20.89,2023-10-24,False
D002685,A320_5316,C275,42.66,2023-06-26,False
D006780,E175_4812,C073,45.99,2023-11-28,False
D005400,E175_6406,C085,19.83,2023-09-07,False
D006080,None_6835,C690,52.66,2023-03-21,False
D008977,None_0407,C668,51.29,2023-09-08,False
D002046,CRJ700_5558,C211,33.5,2023-07-30,False
D002378,B777_1811,C642,19.86,2023-11-29,False
D004442,A321_4629,C174,58.61,2023-07-19,False
D007903,B747_0434,C548,15.87,2023-09-13,False
D001393,B757_3371,C238,1.41,2023-06-16,False
D008249,A350_5354,C515,4.31,2023-10-25,False
D000121,CRJ700_3824,C253,1.79,2023-10-14,False
D005367,A320_5619,C521,9.93,2023-06-06,False
D009513,E175_5092,C382,18.25,2023-03-30,False
D000829,A350_5769,C125,1.26,2023-08-02,False
D003331,None_4133,C161,15.43,2023-06-09,False
D000489,E175_0062,C481,23.87,2023-08-16,False
D001672,A330_2352,C397,18.76,2023-04-05,False
D003592,CRJ700_6057,C534,0.36,2023-10-18,False
D002810,B757_4202,C539,5.4,2023-10-03,False
D008392,E175_0103,C478,18.41,2023-01-04,False
D006914,CRJ700_4106,C699,2.24,2023-07-11,False
D008862,B777_5067,C259,22.85,2023-11-10,False
D003480,A330_0262,C305,5.69,2023-09-05,False
D006907,CRJ700_5920,C191,5.35,2023-08-26,False
D008948,B747_4810,C490,6.31,2023-10-13,False
D009992,A350_1947,C274,10.19,2023-07-28,False
D003815,A340_6183,C623,17.12,2023-10-04,False
D008244,E170_4665,C089,13.74,2023-06-09,False
D002970,A330_6737,C442,1.86,2023-08-22,False
D001964,A340_3174,C041,6.82,2023-11-23,False
D003027,A321_4629,C388,18.06,2023-06-17,False
D002648,A350_4498,C608,50.83,2023-07-07,False
D003786,A380_5370,C594,67.97,2023-11-04,False
D000254,A340_1070,C114,37.98,2023-08-28,False
D001970,A320_1501,C565,28.88,2023-05-13,False
D008281,A320_0854,C697,0.48,2023-05-09,False
D001084,B777_2261,C670,15.28,2023-06-13,False
D005512,A320_5619,C294,11.9,2023-04-29,False
D004491,B757_1539,C558,63.55,2023-03-28,False
D002701,B767_4963,C025,49.85,2023-01-12,False
D002460,None_5783,C556,0.95,2023-08-31,False
D009620,A350_5769,C068,36.96,2023-09-03,False
D003259,B777_2653,C567,32.0,2023-07-06,False
D009149,B737_0682,C196,52.54,2023-11-05,False
D006834,A330_0262,C096,24.91,2023-10-15,False
D001670,A350_4306,C176,54.74,2023-04-13,False
D005823,A350_0026,C196,53.84,2023-10-30,False
D002535,A330_1498,C269,28.22,2023-11-27,False
D006017,B737_6517,C270,4.94,2023-07-09,False
D009687,A320_2958,C472,2.33,2023-05-24,False
D007530,A340_2580,C024,24.27,2023-11-05,False
D002953,B767_6125,C489,27.56,2023-10-25,False
D005706,B777_5783,C179,36.1,2023-03-12,False
D007162,A350_5769,C454,1.26,2023-04-23,False
D008757,A350_4845,C324,2.92,2023-10-16,False
D008683,A340_3329,C025,53.09,2023-08-02,False
D007237,A330_3084,C173,28.53,2023-07-19,False
D009828,A380_5165,C032,1.94,2023-08-18,False
D005311,A380_1802,C121,66.58,2023-05-02,False
D005983,A321_5790,C526,26.66,2023-08-18,False
D004198,A340_5040,C121,67.87,2023-08-14,False
D005017,A350_5568,C461,31.88,2023-05-14,False
D009781,None_0122,C411,1.82,2023-09-12,False
D000721,A350_3371,C407,9.07,2023-11-07,False
D005775,A350_1201,C315,2.05,2023-06-03,False
D004071,B747_2942,C432,7.84,2023-11-27,False
D003740,A350_6742,C393,33.08,2023-10-24,False
D003866,A330_0262,C566,11.53,2023-09-20,False
D000839,None_5119,C079,14.68,2023-05-14,False
D004868,B737_6510,C546,66.41,2023-11-09,False
D007027,A350_3016,C520,16.53,2023-11-19,False
D000395,CRJ700_5262,C077,52.53,2023-11-17,False
D009530,CRJ700_0526,C495,2.75,2023-09-20,False
D002954,None_6560,C508,46.59,2023-11-22,False
D004765,None_6087,C342,5.12,2023-11-23,False
D008592,A320_2348,C163,30.33,2023-11-10,False
D002861,B747_4403,C101,16.71,2023-10-17,False
D001678,B767_4104,C453,2.09,2023-11-02,False
D009136,B757_3261,C355,46.92,2023-10-27,False
D006274,B767_5045,C168,20.27,2023-06-14,False
D003708,E170_2200,C105,5.89,2023-09-05,False
D004148,A330_2369,C475,16.72,2023-08-13,False
D001953,A320_4610,C127,2.39,2023-11-21,False
D007455,A350_6742,C466,10.97,2023-11-03,False
D004348,B767_5911,C155,9.99,2023-11-20,False
D001824,A350_5631,C570,34.92,2023-09-13,False
D008080,B757_2030,C205,57.0,2023-11-21,False
D002301,B757_3371,C649,22.29,2023-08-31,False
D003030,A321_5414,C617,193.36,2023-10-11,True
D003320,B777_5303,C499,61.49,2023-09-10,False
D007884,A321_6202,C386,13.77,2023-09-27,False
D009582,B737_6867,C114,45.35,2023-05-15,False
D008120,E175_0062,C051,17.66,2023-09-11,False
D004100,A350_5769,C218,0.71,2023-10-26,False
D000975,CRJ700_5262,C128,0.79,2023-05-17,False
D004781,None_2072,C190,10.97,2023-11-20,False
D003762,B737_3944,C176,56.88,2023-05-12,False
D005546,E175_0657,C582,0.3,2023-11-21,False
D008179,None_0407,C313,36.87,2023-07-11,False
D000102,B757_5303,C243,48.25,2023-08-26,False
D002505,B747_3555,C260,24.44,2023-08-16,False
D006170,A330_0250,C431,5.46,2023-04-23,False
D002993,B767_4963,C305,23.22,2023-06-05,False
D004551,E175_5092,C289,61.64,2023-02-06,False
D006902,E170_2171,C513,26.64,2023-10-25,False
D003441,None_1978,C359,0.84,2023-09-21,False
D008843,B767_2419,C452,66.69,2023-08-08,False
D007731,B777_2653,C506,25.84,2023-08-08,False
D004782,A350_2113,C345,2.92,2023-10-12,False
D003557,A350_4306,C494,3.04,2023-09-05,False
D002635,A350_6817,C469,1.41,2023-11-04,False
D003190,B757_3371,C644,3.58,2023-10-26,False
D006400,B757_2030,C125,7.73,2023-10-01,False
D002960,E170_1081,C070,6.39,2023-04-11,False
D000273,A330_6737,C566,13.14,2023-10-14,False
D005974,A350_3551,C341,29.95,2023-05-15,False
D002464,A380_5370,C043,40.96,2023-11-13,False
D000109,B737_6510,C325,17.32,2023-11-27,False
D009699,A330_5765,C386,26.28,2023-07-24,False
D003924,CRJ700_1712,C222,45.6,2023-09-24,False
D003744,A330_5765,C508,51.43,2023-08-18,False
D005764,B747_4403,C370,10.33,2023-08-10,False
D006458,E170_0702,C626,41.04,2023-05-28,False
D001223,B777_5303,C307,12.28,2023-03-12,False
D000753,A330_5765,C517,6.81,2023-08-26,False
D002668,B757_3261,C117,1.0,2023-10-05,False
D006651,A330_1586,C218,1.36,2023-10-30,False
D001293,A340_5040,C631,20.32,2023-08-31,False
D002179,CRJ700_3824,C259,24.37,2023-10-10,False
D002320,A321_5790,C543,9.8,2023-10-26,False
D003639,None_0844,C486,8.3,2023-08-02,False
D000262,B767_2419,C215,16.18,2023-08-07,False
D009225,None_5119,C607,0.54,2023-02-13,False
D007214,B747_2795,C533,5.58,2023-07-10,False
D007893,A340_3174,C374,6.07,2023-07-26,False
D007320,A340_1231,C524,17.65,2023-09-01,False
D008089,B777_0052,C144,23.13,2023-11-29,False
D002761,B757_3261,C428,9.11,2023-08-30,False
D002630,B737_6326,C665,68.83,2023-06-06,False
D001349,A321_4629,C300,35.88,2023-06-30,False
D001607,A321_4629,C181,19.35,2023-06-02,False
D009070,B767_2009,C582,1.25,2023-10-23,False
D005643,A321_1076,C628,39.66,2023-03-12,False
D007929,A340_3174,C443,4.0,2023-11-15,False
D002671,A350_4498,C181,39.18,2023-09-27,False
D000595,B777_5123,C589,6.11,2023-11-24,False
D006525,None_5783,C420,47.21,2023-08-21,False
D006561,A340_6183,C278,7.42,2023-09-23,False
D008597,None_3668,C386,33.0,2023-06-19,False
D004677,E170_4046,C150,8.49,2023-10-01,False
D007372,B767_5045,C120,16.26,2023-07-08,False
D006180,E175_5092,C098,4.28,2023-09-01,False
D007770,CRJ700_6766,C232,5.22,2023-10-19,False
D006532,CRJ700_6981,C587,22.41,2023-05-14,False
D009207,A321_5414,C578,17.8,2023-07-01,False
D003583,E170_3104,C598,5.18,2023-09-28,False
D003382,CRJ700_3824,C123,25.55,2023-10-14,False
D001812,B767_0318,C419,9.55,2023-05-24,False
D006305,None_1978,C334,30.64,2023-09-19,False
D001971,B767_0599,C078,3.09,2023-05-05,False
D004035,A330_0250,C682,0.07,2023-04-30,False
D004992,E175_0657,C494,8.2,2023-11-06,False
D000319,B767_0488,C057,23.12,2023-10-31,False
D009279,None_5563,C200,1.33,2023-11-16,False
D000446,B767_6717,C298,17.91,2023-10-28,False
D004943,A340_6797,C342,9.68,2023-09-21,False
D002222,A330_4796,C397,36.48,2023-03-16,False
D009190,B777_5488,C278,37.51,2023-08-31,False
D002439,A340_4532,C627,15.2,2023-04-07,False
D009973,A321_5414,C646,5.11,2023-08-30,False
D007000,CRJ700_3824,C210,19.21,2023-11-26,False
D002016,A350_4306,C221,26.69,2023-04-13,False
D001481,B757_3066,C572,7.94,2023-11-29,False
D000913,A320_5619,C572,8.11,2023-07-12,False
D008256,A350_4845,C062,28.64,2023-10-28,False
D009285,A321_5790,C316,20.53,2023-03-12,False
D008283,B737_0682,C638,25.51,2023-09-13,False
D004517,CRJ900_6156,C282,6.68,2023-11-16,False
D009049,A330_0262,C221,52.28,2023-09-26,False
D009963,B777_5303,C310,298.37,2023-02-18,True
D006205,B757_5303,C234,5.13,2023-10-08,False
D003580,B757_1539,C054,61.81,2023-01-17,False
D009555,A330_4096,C086,14.04,2023-11-18,False
D005612,B757_1260,C576,6.65,2023-11-10,False
D009572,B737_6510,C140,60.11,2023-11-29,False
D009100,B767_2259,C083,37.4,2023-10-28,False
D000151,B757_4046,C281,32.56,2023-07-23,False
D001175,A350_4498,C604,37.44,2023-11-06,False
D006605,A350_5631,C054,64.6,2023-11-06,False
D008676,CRJ700_1364,C626,45.28,2023-04-05,False
D003285,A350_2985,C531,50.43,2023-11-23,False
D000024,None_5783,C490,6.35,2023-11-17,False
D004149,B777_0663,C225,48.9,2023-11-12,False
D005067,CRJ700_3452,C449,7.78,2023-05-07,False
D004684,A340_6810,C477,16.21,2023-05-07,False
D004572,A350_1201,C553,11.8,2023-07-01,False
D006668,B767_5911,C668,56.65,2023-10-14,False
D007078,None_6835,C494,12.66,2023-04-02,False
D005658,B747_3555,C591,1.65,2023-09-23,False
D007693,B777_2375,C427,31.21,2023-08-21,False
D004333,CRJ700_5312,C007,49.94,2023-11-15,False
D005079,A321_4629,C259,24.59,2023-07-16,False
D006185,A350_3016,C100,1.36,2023-11-19,False
D006165,A330_1256,C492,4.31,2023-07-31,False
D002506,A320_3493,C215,27.16,2023-11-23,False
D008042,A321_5096,C099,0.4,2023-05-20,False
D008327,CRJ700_0526,C425,20.1,2023-06-18,False
D009143,B767_6488,C214,59.7,2023-02-26,False
D002060,A330_4265,C092,37.43,2023-08-28,False
D002003,B757_1459,C472,2.34,2023-11-09,False
D001364,E170_0751,C249,9.63,2023-10-28,False
D008475,E175_6406,C228,113.7,2023-11-22,True
D008661,B757_4046,C560,23.77,2023-11-26,False
D007234,A340_4532,C149,41.55,2023-11-01,False
D006566,B757_1260,C497,10.16,2023-11-11,False
D006542,B747_0045,C009,4.0,2023-08-10,False
D008310,B767_6717,C216,0.45,2023-11-18,False
D008751,B777_0569,C008,38.26,2023-09-10,False
D008617,B777_2261,C454,16.42,2023-07-24,False
D004674,B737_6326,C221,55.1,2023-07-29,False
D002217,A320_6319,C226,62.2,2023-05-12,False
D004586,A320_0854,C444,12.69,2023-06-20,False
D009005,B737_6510,C545,14.84,2023-11-23,False
D008951,A350_4498,C521,11.01,2023-07-15,False
D005413,A380_1724,C147,58.15,2023-07-25,False
D000589,B737_6326,C213,10.79,2023-11-03,False
D008995,B777_0663,C218,1.4,2023-08-13,False
D005820,B767_2996,C095,30.67,2023-11-24,False
D002845,CRJ700_5558,C479,0.97,2023-11-13,False
D000001,E175_4812,C550,6.06,2023-10-11,False
D007861,B777_0171,C699,48.93,2023-11-06,False
D007449,E170_3104,C139,31.03,2023-10-23,False
D002371,E170_2171,C098,8.25,2023-09-14,False
D005548,A380_6627,C325,24.58,2023-08-25,False
D001820,A350_3016,C253,8.73,2023-11-29,False
D004245,B757_5303,C034,6.96,2023-10-10,False
D005740,B777_0569,C344,0.67,2023-11-09,False
D008503,B737_5695,C451,39.99,2023-11-27,False
D001805,B777_2653,C363,45.56,2023-09-08,False
D002531,CRJ700_0526,C640,48.76,2023-09-19,False
D009012,B777_0569,C015,11.62,2023-11-19,False
D003392,A320_1501,C350,8.86,2023-07-13,False
D009651,None_6560,C491,18.89,2023-10-16,False
D000090,B757_3371,C536,59.56,2023-01-20,False
D005570,B737_6326,C141,8.87,2023-10-20,False
D000816,E170_2901,C597,22.99,2023-11-22,False
D005797,B757_3104,C330,48.86,2023-04-19,False
D001536,CRJ700_5238,C225,51.42,2023-08-16,False
D002507,None_6560,C476,27.24,2023-11-02,False
D004749,A340_4532,C664,3.75,2023-07-22,False
D005139,A380_2615,C004,41.45,2023-04-11,False
D000572,B737_4676,C653,68.55,2023-11-28,False
D005886,CRJ700_5262,C123,34.33,2023-04-28,False
D006706,B747_4403,C689,21.08,2023-11-02,False
D003279,CRJ700_5238,C532,6.73,2023-08-22,False
D008676,A340_5350,C428,10.77,2023-09-07,False
D003361,A320_2348,C434,40.95,2023-11-26,False
D003945,B767_5911,C625,3.79,2023-10-09,False
D002981,B767_0488,C616,7.15,2023-10-17,False
D000137,A330_6737,C587,23.04,2023-11-21,False
D009903,None_5783,C059,18.57,2023-08-24,False
D000515,A350_5631,C111,13.06,2023-08-07,False
D007368,CRJ900_6156,C500,21.66,2023-07-04,False
D006936,A380_6627,C406,26.89,2023-07-09,False
D005452,CRJ700_6766,C108,11.0,2023-08-30,False
D002792,A340_1070,C266,0.55,2023-10-13,False
D000204,E170_0702,C151,25.39,2023-08-31,False
D000752,CRJ900_6156,C257,7.39,2023-04-12,False
D005551,B777_0663,C609,58.32,2023-05-23,False
D006640,A321_1076,C464,2.85,2023-04-03,False
D002036,A350_0001,C569,25.13,2023-10-30,False
D009848,B777_2043,C397,40.87,2023-11-02,False
D006809,B737_6518,C336,23.37,2023-08-28,False
D006745,B767_2259,C165,10.79,2023-11-10,False
D009340,B777_2653,C690,62.6,2023-07-04,False
D008575,E175_6272,C507,54.55,2023-11-15,False
D003472,A350_0026,C397,41.68,2023-09-03,False
D007908,A340_1180,C096,25.54,2023-11-22,False
D005656,B777_0171,C303,0.88,2023-09-04,False
D003539,A380_1802,C400,18.14,2023-11-25,False
D008405,B737_2404,C634,25.26,2023-09-04,False
D008571,B767_3681,C626,51.37,2023-02-25,False
D004481,B757_3261,C406,66.74,2023-01-07,False
D007623,B737_6638,C383,0.26,2023-08-30,False
D004465,B767_4309,C374,14.91,2023-11-04,False
D001861,B767_3681,C300,48.98,2023-03-09,False
D003600,A380_5165,C189,43.38,2023-05-03,False
D003432,E170_0751,C046,13.68,2023-11-25,False
D005603,A330_5765,C544,1.28,2023-08-18,False
D008070,A350_4306,C123,34.93,2023-05-08,False
D001001,A320_1501,C167,1.84,2023-08-29,False
D009158,CRJ900_2743,C378,15.22,2023-11-10,False
D001137,B767_3557,C074,151.19,2023-10-16,True
D002342,B757_4046,C057,23.14,2023-11-05,False
D002294,A321_5096,C516,1.22,2023-10-29,False
D003993,CRJ700_5262,C155,10.15,2023-06-23,False
D003564,A350_0676,C137,2.63,2023-09-01,False
D004868,CRJ700_3824,C157,0.64,2023-10-18,False
D002866,B777_0171,C335,14.75,2023-07-24,False
D008653,CRJ700_1364,C224,11.04,2023-03-24,False
D000985,A340_1231,C155,10.73,2023-08-23,False
D002524,CRJ900_6993,C042,42.47,2023-10-26,False
D008238,B757_1260,C252,27.59,2023-10-18,False
D006361,B777_2653,C562,163.57,2023-07-21,True
D004488,B737_6867,C015,16.47,2023-06-11,False
D005096,None_4147,C617,216.24,2023-06-15,True
D007316,A350_5715,C308,0.06,2023-08-25,False
D004265,B777_3643,C361,42.28,2023-06-26,False
D002136,A321_2986,C134,63.53,2023-11-09,False
D004244,B737_6085,C562,272.19,2023-06-24,True
D002454,B767_2996,C058,64.83,2023-11-09,False
D001103,B757_3066,C193,29.33,2023-11-29,False
D009892,B767_3162,C330,49.17,2023-07-14,False
D000580,B767_3557,C140,61.22,2023-10-14,False
D009855,None_0192,C562,352.92,2023-08-28,True
D007618,E170_4046,C276,5.17,2023-08-10,False
D004140,B747_2942,C281,48.95,2023-10-28,False
D006506,B767_2419,C087,61.98,2023-06-01,False
D007877,CRJ700_1712,C145,15.71,2023-07-21,False
D008910,E170_2200,C492,4.43,2023-11-04,False
D007794,None_4237,C231,58.06,2023-11-20,False
D002822,B737_2404,C540,21.12,2023-08-24,False
D002894,E170_0702,C175,0.19,2023-08-14,False
D005400,A320_3493,C259,25.52,2023-11-01,False
D009181,B757_3066,C615,12.35,2023-11-28,False
D005566,A320_5316,C144,25.61,2023-10-02,False
D004028,B777_2653,C221,56.72,2023-09-14,False
D000837,None_6560,C527,15.2,2023-10-22,False
D007486,A380_1802,C025,53.15,2023-09-09,False
D008076,A320_5619,C666,3.47,2023-01-31,False
D001547,A330_4096,C691,7.34,2023-11-22,False
D001296,E170_1081,C406,67.3,2023-10-29,False
D008119,CRJ700_3745,C591,39.87,2023-09-10,False
D007995,None_5783,C103,0.35,2023-11-21,False
D008113,B757_1260,C614,20.85,2023-10-11,False
D006730,B777_0663,C081,12.08,2023-05-04,False
D000302,B737_6867,C131,14.02,2023-05-29,False
D007041,B747_0045,C689,22.93,2023-08-01,False
D002123,A340_5086,C336,50.35,2023-06-09,False
D007822,A330_4796,C453,4.35,2023-07-14,False
D009335,B737_0682,C135,17.31,2023-10-01,False
D001299,None_0192,C352,16.83,2023-06-16,False
D001666,A320_2958,C511,20.59,2023-10-24,False
D002372,B777_2435,C043,42.55,2023-08-17,False
D001742,B767_2996,C452,67.35,2023-11-04,False
D006848,A321_6202,C151,26.28,2023-05-25,False
D007000,B777_5123,C387,62.86,2023-10-17,False
D009123,A321_5790,C542,22.7,2023-09-24,False
D007859,CRJ700_0526,C512,31.13,2023-09-29,False
D005529,B737_2786,C187,10.09,2023-11-11,False
D001370,CRJ700_3452,C445,23.79,2023-05-14,False
D005545,B737_6518,C658,31.76,2023-10-08,False
D005251,B747_4403,C683,55.9,2023-07-27,False
D009371,A350_3496,C308,0.27,2023-06-20,False
D009920,E170_2901,C360,6.65,2023-08-30,False
D007191,B747_4403,C548,21.12,2023-07-21,False
D008532,B737_6638,C461,48.01,2023-08-27,False
D004539,None_6087,C669,45.52,2023-03-21,False
D005458,A350_0001,C285,1.92,2023-10-29,False
D003946,B777_5303,C568,51.42,2023-11-18,False
D000468,A320_3107,C472,2.37,2023-03-15,False
D009185,A321_5790,C049,49.76,2023-04-27,False
D009522,A320_0571,C290,2.25,2023-11-09,False
D008570,A330_0250,C396,45.72,2023-06-26,False
D003914,None_6087,C240,50.65,2023-05-18,False
D000274,A340_3352,C156,7.26,2023-08-18,False
D007800,A340_6810,C635,31.25,2023-03-30,False
D009360,A340_3352,C258,12.37,2023-10-02,False
D002730,B747_2942,C668,57.58,2023-10-26,False
D007169,B777_0171,C276,24.99,2023-09-15,False
D002349,A350_5715,C583,20.13,2023-08-19,False
D000402,A340_1726,C190,31.58,2023-05-18,False
D006474,B777_5067,C582,1.31,2023-09-18,False
D007058,B767_3557,C351,73.01,2023-08-16,False
D004496,B777_1811,C254,27.93,2023-11-29,False
D000879,E175_6272,C134,65.99,2023-07-09,False
D000075,B777_2043,C243,48.37,2023-11-22,False
D000759,A350_3496,C357,1.04,2023-06-27,False
D005448,CRJ700_2495,C404,66.97,2023-09-29,False
D008462,A321_4629,C484,16.76,2023-07-02,False
D004798,A321_2986,C060,36.07,2023-11-29,False
D007284,E170_2939,C255,6.41,2023-09-26,False
D002811,A320_3493,C681,3.76,2023-11-11,False
D009606,A350_5832,C290,4.88,2023-07-31,False
D002174,B737_0682,C319,2.62,2023-10-05,False
D008490,CRJ700_5558,C308,0.3,2023-11-02,False
D001883,A380_5370,C108,45.92,2023-11-14,False
D007950,A350_6742,C041,17.51,2023-10-10,False
D004303,B737_3944,C685,24.61,2023-02-27,False
D004678,A380_1724,C242,17.48,2023-01-18,False
D008395,E170_6036,C329,46.24,2023-07-18,False
D006273,B777_2261,C059,22.61,2023-11-27,False
D003533,None_4237,C429,3.85,2023-11-13,False
D004174,None_0407,C420,48.79,2023-09-17,False
D003386,A350_2113,C673,32.22,2023-07-31,False
D007149,E175_0062,C186,0.39,2023-08-16,False
D006590,B767_5045,C490,6.35,2023-09-02,False
D006833,A320_0571,C315,4.74,2023-10-05,False
D001809,None_4310,C628,71.8,2023-01-10,False
D007818,B747_1574,C243,48.39,2023-06-29,False
D006669,B767_0488,C171,5.68,2023-11-05,False
D006965,B737_2786,C450,6.12,2023-11-08,False
D001562,B737_5695,C096,25.7,2023-08-03,False
D005084,CRJ700_5920,C431,38.74,2023-04-18,False
D006267,A321_5790,C468,27.83,2023-03-07,False
D005143,A321_6202,C078,45.97,2023-10-09,False
D008111,A340_5100,C689,24.46,2023-06-09,False
