ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V00648665,B737_4082,2023-11-18 14:13:00,9.6,"{'temp': '-33°C', 'pressure': '1075 hPa', 'vibrations': '0.7712096938627572 m/s²'}",1
V03102524,B747_6830,2023-11-18 14:13:00,0.9,"{'temp': '26°C', 'pressure': '906 hPa', 'vibrations': '1.5022136659610286 m/s²'}",0
V06032404,E175_4832,2023-11-18 14:13:00,7.9,"{'temp': '4°C', 'pressure': '909 hPa', 'vibrations': '1.900012436101659 m/s²'}",0
V03020394,None_6663,2023-11-18 14:13:00,6.7,"{'temp': '-10°C', 'pressure': '1096 hPa', 'vibrations': '4.635469237549582 m/s²'}",0
V08753183,None_0163,2023-11-18 14:13:00,2.1,"{'temp': '41°C', 'pressure': '995 hPa', 'vibrations': '4.217987999102414 m/s²'}",0
V05949101,E175_2393,2023-11-18 14:13:00,1.8,"{'temp': '-1°C', 'pressure': '1005 hPa', 'vibrations': '4.791954859999762 m/s²'}",0
V00856530,E170_4304,2023-11-18 14:13:00,6.2,"{'temp': '47°C', 'pressure': '947 hPa', 'vibrations': '4.369385243308582 m/s²'}",0
V07586807,E170_2532,2023-11-18 14:13:00,0.7,"{'temp': '21°C', 'pressure': '917 hPa', 'vibrations': '0.8252171613608694 m/s²'}",0
V04521196,E170_5403,2023-11-18 14:13:00,9.9,"{'temp': '47°C', 'pressure': '997 hPa', 'vibrations': '0.43770055658561735 m/s²'}",1
V00072860,E170_4877,2023-11-18 14:13:00,6.0,"{'temp': '27°C', 'pressure': '903 hPa', 'vibrations': '1.2980438916020502 m/s²'}",0
V02620184,A320_3792,2023-11-18 14:13:00,6.4,"{'temp': '17°C', 'pressure': '1075 hPa', 'vibrations': '1.351055911905576 m/s²'}",0
V07516242,B777_3467,2023-11-18 14:13:00,8.4,"{'temp': '-9°C', 'pressure': '1062 hPa', 'vibrations': '1.9413358691369647 m/s²'}",0
V03112963,B747_4253,2023-11-18 14:13:00,7.3,"{'temp': '-30°C', 'pressure': '1002 hPa', 'vibrations': '0.46559381606326333 m/s²'}",0
V00664575,B777_3285,2023-11-18 14:13:00,10.9,"{'temp': '-10°C', 'pressure': '1096 hPa', 'vibrations': '0.8051569431967259 m/s²'}",1
V05049482,B737_2584,2023-11-18 14:13:00,4.3,"{'temp': '35°C', 'pressure': '998 hPa', 'vibrations': '0.6344467623392119 m/s²'}",0
V07935526,B737_6821,2023-11-18 14:13:00,2.7,"{'temp': '-12°C', 'pressure': '1026 hPa', 'vibrations': '4.040965437497091 m/s²'}",0
V08072520,None_2407,2023-11-18 14:13:00,4.1,"{'temp': '-8°C', 'pressure': '989 hPa', 'vibrations': '2.937608824942373 m/s²'}",0
V06146116,A380_6060,2023-11-18 14:13:00,8.7,"{'temp': '-9°C', 'pressure': '1010 hPa', 'vibrations': '4.98933314024989 m/s²'}",0
V07767630,B767_3223,2023-11-18 14:13:00,5.9,"{'temp': '-26°C', 'pressure': '997 hPa', 'vibrations': '0.1976447613371496 m/s²'}",2
V09372724,E175_6535,2023-11-18 14:13:00,5.0,"{'temp': '29°C', 'pressure': '903 hPa', 'vibrations': '4.999122942269436 m/s²'}",0
V03229239,CRJ900_4486,2023-11-18 14:13:00,11.7,"{'temp': '45°C', 'pressure': '1061 hPa', 'vibrations': '3.5030891932769483 m/s²'}",1
V08184870,E175_6291,2023-11-18 14:13:00,10.2,"{'temp': '18°C', 'pressure': '1000 hPa', 'vibrations': '1.6994442241789265 m/s²'}",1
V00020374,E170_5822,2023-11-18 14:13:00,7.6,"{'temp': '-8°C', 'pressure': '1035 hPa', 'vibrations': '3.064509548486016 m/s²'}",0
V06194124,A350_5575,2023-11-18 14:13:00,10.5,"{'temp': '16°C', 'pressure': '926 hPa', 'vibrations': '2.5050686453610362 m/s²'}",1
V05335923,None_6774,2023-11-18 14:13:00,2.6,"{'temp': '-39°C', 'pressure': '921 hPa', 'vibrations': '4.263430213370578 m/s²'}",0
V07770805,E170_1341,2023-11-18 14:13:00,10.6,"{'temp': '-6°C', 'pressure': '1067 hPa', 'vibrations': '2.8357609469383145 m/s²'}",2
V03910119,A320_2211,2023-11-18 14:13:00,0.9,"{'temp': '21°C', 'pressure': '900 hPa', 'vibrations': '4.684364875204602 m/s²'}",2
V07602452,B757_4876,2023-11-18 14:13:00,7.1,"{'temp': '47°C', 'pressure': '994 hPa', 'vibrations': '2.9575143124705763 m/s²'}",0
V03588223,CRJ900_2289,2023-11-18 14:13:00,4.0,"{'temp': '-12°C', 'pressure': '1034 hPa', 'vibrations': '4.389471132746926 m/s²'}",0
V08962047,None_5579,2023-11-18 14:13:00,8.0,"{'temp': '-20°C', 'pressure': '958 hPa', 'vibrations': '0.3950606414410468 m/s²'}",0
V05809122,E175_5515,2023-11-18 14:13:00,6.0,"{'temp': '-26°C', 'pressure': '989 hPa', 'vibrations': '4.0307856553571 m/s²'}",0
V05319579,A340_2112,2023-11-18 14:13:00,2.6,"{'temp': '-18°C', 'pressure': '1061 hPa', 'vibrations': '2.572984341824485 m/s²'}",0
V08881176,E175_4749,2023-11-18 14:13:00,8.0,"{'temp': '28°C', 'pressure': '984 hPa', 'vibrations': '2.293401660381751 m/s²'}",0
V07314281,B777_6834,2023-11-18 14:13:00,4.8,"{'temp': '-24°C', 'pressure': '995 hPa', 'vibrations': '3.0487889211037835 m/s²'}",0
V07404661,A330_1938,2023-11-18 14:13:00,2.0,"{'temp': '-41°C', 'pressure': '1034 hPa', 'vibrations': '4.10973314201372 m/s²'}",0
V05692535,E175_2361,2023-11-18 14:13:00,1.2,"{'temp': '16°C', 'pressure': '1022 hPa', 'vibrations': '4.744602778324103 m/s²'}",0
V02342861,E170_1621,2023-11-18 14:13:00,10.6,"{'temp': '30°C', 'pressure': '940 hPa', 'vibrations': '4.07985364862541 m/s²'}",1
V04016119,E170_4894,2023-11-18 14:13:00,3.1,"{'temp': '38°C', 'pressure': '960 hPa', 'vibrations': '2.467106785073028 m/s²'}",0
V01890238,CRJ700_0354,2023-11-18 14:13:00,8.4,"{'temp': '47°C', 'pressure': '1009 hPa', 'vibrations': '3.813631179376296 m/s²'}",0
V00416194,A340_2833,2023-11-18 14:13:00,6.8,"{'temp': '-37°C', 'pressure': '994 hPa', 'vibrations': '1.8998215640028122 m/s²'}",0
V07352586,E175_0808,2023-11-18 14:13:00,6.6,"{'temp': '-23°C', 'pressure': '906 hPa', 'vibrations': '2.153269346542475 m/s²'}",0
V09418017,CRJ900_5158,2023-11-18 14:13:00,11.3,"{'temp': '29°C', 'pressure': '1090 hPa', 'vibrations': '4.941055015540786 m/s²'}",2
V04240961,A321_4895,2023-11-18 14:13:00,7.1,"{'temp': '48°C', 'pressure': '900 hPa', 'vibrations': '3.6603381361912297 m/s²'}",2
V00032756,CRJ700_6562,2023-11-18 14:13:00,1.5,"{'temp': '25°C', 'pressure': '1038 hPa', 'vibrations': '0.28771539331103047 m/s²'}",0
V08052429,B737_1878,2023-11-18 14:13:00,7.3,"{'temp': '8°C', 'pressure': '1093 hPa', 'vibrations': '0.15658769526748773 m/s²'}",0
V09170466,None_6838,2023-11-18 14:13:00,6.2,"{'temp': '37°C', 'pressure': '933 hPa', 'vibrations': '0.007344146237229787 m/s²'}",0
V02942614,None_6155,2023-11-18 14:13:00,3.1,"{'temp': '-32°C', 'pressure': '993 hPa', 'vibrations': '2.7419064943503804 m/s²'}",0
V09724335,B737_6470,2023-11-18 14:13:00,4.1,"{'temp': '28°C', 'pressure': '941 hPa', 'vibrations': '1.1476045731781837 m/s²'}",0
V07634926,E175_1224,2023-11-18 14:13:00,10.6,"{'temp': '-8°C', 'pressure': '1005 hPa', 'vibrations': '0.9336874759971786 m/s²'}",1
V05249335,A321_2905,2023-11-18 14:13:00,7.7,"{'temp': '-16°C', 'pressure': '1094 hPa', 'vibrations': '4.815151181200917 m/s²'}",0
V07591004,A380_4959,2023-11-18 14:13:00,3.8,"{'temp': '16°C', 'pressure': '1006 hPa', 'vibrations': '2.2314956791368754 m/s²'}",0
V01545793,None_0118,2023-11-18 14:13:00,6.1,"{'temp': '-10°C', 'pressure': '1094 hPa', 'vibrations': '4.713159697212151 m/s²'}",0
V02530388,E175_6229,2023-11-18 14:13:00,6.7,"{'temp': '44°C', 'pressure': '925 hPa', 'vibrations': '3.484974814096355 m/s²'}",0
V07401526,CRJ700_5378,2023-11-18 14:13:00,11.7,"{'temp': '-45°C', 'pressure': '967 hPa', 'vibrations': '3.773343997162168 m/s²'}",1
V05131174,A320_4881,2023-11-18 14:13:00,4.9,"{'temp': '45°C', 'pressure': '1045 hPa', 'vibrations': '1.9156407524849555 m/s²'}",0
V07884651,B757_2360,2023-11-18 14:13:00,3.0,"{'temp': '43°C', 'pressure': '957 hPa', 'vibrations': '0.3806055725789964 m/s²'}",0
V04892469,A320_2772,2023-11-18 14:13:00,5.1,"{'temp': '-6°C', 'pressure': '953 hPa', 'vibrations': '2.4985925002065335 m/s²'}",2
V01054925,E175_0583,2023-11-18 14:13:00,5.3,"{'temp': '38°C', 'pressure': '903 hPa', 'vibrations': '4.442584517229136 m/s²'}",0
V05018227,B737_5252,2023-11-18 14:13:00,10.0,"{'temp': '-12°C', 'pressure': '1006 hPa', 'vibrations': '4.209085454980089 m/s²'}",1
V01837754,E170_2173,2023-11-18 14:13:00,10.0,"{'temp': '16°C', 'pressure': '1076 hPa', 'vibrations': '2.897124870387378 m/s²'}",2
V06514019,None_3415,2023-11-18 14:13:00,4.8,"{'temp': '-6°C', 'pressure': '1052 hPa', 'vibrations': '3.4684692510410002 m/s²'}",0
V03975503,B767_6463,2023-11-18 14:13:00,1.0,"{'temp': '-13°C', 'pressure': '1037 hPa', 'vibrations': '0.9165468777076707 m/s²'}",0
V05218683,B767_5851,2023-11-18 14:13:00,2.7,"{'temp': '-6°C', 'pressure': '1060 hPa', 'vibrations': '4.745632509671435 m/s²'}",0
V04279946,CRJ900_5333,2023-11-18 14:13:00,5.3,"{'temp': '-28°C', 'pressure': '950 hPa', 'vibrations': '4.8776336964815785 m/s²'}",0
V07282782,CRJ700_2827,2023-11-18 14:13:00,11.8,"{'temp': '-45°C', 'pressure': '916 hPa', 'vibrations': '2.407395774284848 m/s²'}",1
V03516287,A340_3082,2023-11-18 14:13:00,10.6,"{'temp': '34°C', 'pressure': '966 hPa', 'vibrations': '1.057944525551528 m/s²'}",1
V09951704,None_3322,2023-11-18 14:13:00,7.6,"{'temp': '43°C', 'pressure': '933 hPa', 'vibrations': '3.2260305809116363 m/s²'}",0
V00330778,CRJ700_4473,2023-11-18 14:13:00,10.7,"{'temp': '-34°C', 'pressure': '1011 hPa', 'vibrations': '2.4427246443034036 m/s²'}",1
V07649062,B777_1037,2023-11-18 14:13:00,11.1,"{'temp': '-31°C', 'pressure': '1010 hPa', 'vibrations': '0.09541736841364223 m/s²'}",2
V07466104,B767_0601,2023-11-18 14:13:00,9.7,"{'temp': '-31°C', 'pressure': '918 hPa', 'vibrations': '1.7600897289679074 m/s²'}",1
V07345757,B737_0842,2023-11-18 14:13:00,11.4,"{'temp': '-3°C', 'pressure': '901 hPa', 'vibrations': '0.2461836411012036 m/s²'}",2
V09928496,B767_2487,2023-11-18 14:13:00,5.5,"{'temp': '-22°C', 'pressure': '1054 hPa', 'vibrations': '1.616621214569377 m/s²'}",0
V01583627,B757_6583,2023-11-18 14:13:00,8.9,"{'temp': '22°C', 'pressure': '1075 hPa', 'vibrations': '3.7408866791309285 m/s²'}",0
V03244351,B747_1559,2023-11-18 14:13:00,8.1,"{'temp': '15°C', 'pressure': '1064 hPa', 'vibrations': '1.5409678218233376 m/s²'}",0
V05014499,A340_0646,2023-11-18 14:13:00,5.5,"{'temp': '45°C', 'pressure': '1070 hPa', 'vibrations': '2.1543126522156446 m/s²'}",0
V04517356,B757_2709,2023-11-18 14:13:00,9.5,"{'temp': '16°C', 'pressure': '1077 hPa', 'vibrations': '3.366109326157867 m/s²'}",2
V01047496,B747_0607,2023-11-18 14:13:00,2.3,"{'temp': '-32°C', 'pressure': '928 hPa', 'vibrations': '0.7782878840792173 m/s²'}",2
V02190981,A320_0020,2023-11-18 14:13:00,11.6,"{'temp': '22°C', 'pressure': '1043 hPa', 'vibrations': '4.02533028178064 m/s²'}",1
V04227911,B737_2293,2023-11-18 14:13:00,7.9,"{'temp': '37°C', 'pressure': '995 hPa', 'vibrations': '1.7122202875590686 m/s²'}",0
V01468019,A320_4603,2023-11-18 14:13:00,4.9,"{'temp': '0°C', 'pressure': '980 hPa', 'vibrations': '0.3778457507786165 m/s²'}",0
V06953738,A330_2342,2023-11-18 14:13:00,1.8,"{'temp': '22°C', 'pressure': '1077 hPa', 'vibrations': '3.2788989657646916 m/s²'}",0
V09181766,A321_3449,2023-11-18 14:13:00,7.3,"{'temp': '33°C', 'pressure': '1032 hPa', 'vibrations': '4.683823077108261 m/s²'}",0
V06440594,A380_4821,2023-11-18 14:13:00,2.2,"{'temp': '-8°C', 'pressure': '968 hPa', 'vibrations': '4.159304919337147 m/s²'}",2
V06363473,A380_5479,2023-11-18 14:13:00,3.7,"{'temp': '-41°C', 'pressure': '1088 hPa', 'vibrations': '3.384527787734207 m/s²'}",0
V09326492,CRJ700_2805,2023-11-18 14:13:00,6.0,"{'temp': '50°C', 'pressure': '1093 hPa', 'vibrations': '0.31535673839523215 m/s²'}",0
V05587510,CRJ900_0486,2023-11-18 14:13:00,7.1,"{'temp': '38°C', 'pressure': '1034 hPa', 'vibrations': '0.27007009922304315 m/s²'}",0
V01806497,B737_0274,2023-11-18 14:13:00,6.2,"{'temp': '-42°C', 'pressure': '925 hPa', 'vibrations': '4.07230473531915 m/s²'}",0
V09922063,E175_0964,2023-11-18 14:13:00,0.6,"{'temp': '20°C', 'pressure': '980 hPa', 'vibrations': '4.528042166023647 m/s²'}",0
V09779462,B767_1623,2023-11-18 14:13:00,3.3,"{'temp': '34°C', 'pressure': '1062 hPa', 'vibrations': '0.04749730035478683 m/s²'}",2
V09065261,A340_3881,2023-11-18 14:13:00,4.1,"{'temp': '-17°C', 'pressure': '1080 hPa', 'vibrations': '1.3217409905867168 m/s²'}",0
V09234338,B757_1707,2023-11-18 14:13:00,2.4,"{'temp': '-42°C', 'pressure': '952 hPa', 'vibrations': '3.664223077518893 m/s²'}",0
V00694831,CRJ700_2277,2023-11-18 14:13:00,4.0,"{'temp': '-29°C', 'pressure': '1079 hPa', 'vibrations': '4.020853056495414 m/s²'}",0
V03075498,B747_0910,2023-11-18 14:13:00,7.5,"{'temp': '-14°C', 'pressure': '1092 hPa', 'vibrations': '3.6815517528404302 m/s²'}",0
V04130866,A321_2867,2023-11-18 14:13:00,2.2,"{'temp': '40°C', 'pressure': '951 hPa', 'vibrations': '2.1273268215896697 m/s²'}",0
V05736138,E175_0649,2023-11-18 14:13:00,1.5,"{'temp': '-39°C', 'pressure': '1002 hPa', 'vibrations': '1.5408023540118738 m/s²'}",0
V00384101,A321_2784,2023-11-18 14:13:00,5.8,"{'temp': '39°C', 'pressure': '904 hPa', 'vibrations': '1.9159045235337886 m/s²'}",2
V03741897,B777_2343,2023-11-18 14:13:00,5.0,"{'temp': '32°C', 'pressure': '1008 hPa', 'vibrations': '0.8124878558903958 m/s²'}",0
V00338989,None_5980,2023-11-18 14:13:00,7.1,"{'temp': '-23°C', 'pressure': '1003 hPa', 'vibrations': '3.6476905312141916 m/s²'}",0
V02211653,CRJ900_5773,2023-11-18 14:13:00,2.7,"{'temp': '-1°C', 'pressure': '918 hPa', 'vibrations': '3.0328470326170653 m/s²'}",0
V02053164,CRJ900_3190,2023-11-18 14:13:00,0.9,"{'temp': '45°C', 'pressure': '1079 hPa', 'vibrations': '2.7676814027246293 m/s²'}",2
V02906603,A321_4814,2023-11-18 14:13:00,8.8,"{'temp': '30°C', 'pressure': '931 hPa', 'vibrations': '4.997752018538667 m/s²'}",2
