ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V06110936,A320_6364,2023-12-22 14:13:00,6.3,"{'temp': '-28°C', 'pressure': '909 hPa', 'vibrations': '4.542484377400679 m/s²'}",0
V05539236,CRJ700_5389,2023-12-22 14:13:00,8.6,"{'temp': '-4°C', 'pressure': '985 hPa', 'vibrations': '3.5014737012640222 m/s²'}",0
V08423944,E175_6535,2023-12-22 14:13:00,9.2,"{'temp': '-8°C', 'pressure': '1018 hPa', 'vibrations': '1.5246151235288974 m/s²'}",0
V00185025,CRJ900_5737,2023-12-22 14:13:00,9.6,"{'temp': '-22°C', 'pressure': '1066 hPa', 'vibrations': '2.638275439088797 m/s²'}",1
V00112661,A380_4355,2023-12-22 14:13:00,2.8,"{'temp': '-28°C', 'pressure': '1081 hPa', 'vibrations': '1.9353354791654442 m/s²'}",0
V08992737,B767_6463,2023-12-22 14:13:00,7.9,"{'temp': '-38°C', 'pressure': '1002 hPa', 'vibrations': '4.23545007618387 m/s²'}",0
V02528010,A320_2772,2023-12-22 14:13:00,4.2,"{'temp': '11°C', 'pressure': '946 hPa', 'vibrations': '1.8713835002269952 m/s²'}",2
V04925085,E175_0440,2023-12-22 14:13:00,3.5,"{'temp': '-46°C', 'pressure': '1069 hPa', 'vibrations': '3.621963669993405 m/s²'}",2
V00139079,B767_4418,2023-12-22 14:13:00,7.9,"{'temp': '12°C', 'pressure': '944 hPa', 'vibrations': '3.3036229201076712 m/s²'}",0
V00632447,None_1237,2023-12-22 14:13:00,4.5,"{'temp': '-5°C', 'pressure': '989 hPa', 'vibrations': '4.974320187565614 m/s²'}",0
V05156039,E170_4304,2023-12-22 14:13:00,3.5,"{'temp': '46°C', 'pressure': '922 hPa', 'vibrations': '2.12193593996588 m/s²'}",0
V08578316,B777_1363,2023-12-22 14:13:00,10.9,"{'temp': '4°C', 'pressure': '1045 hPa', 'vibrations': '2.9041220905996474 m/s²'}",1
V05303821,E170_4298,2023-12-22 14:13:00,1.3,"{'temp': '34°C', 'pressure': '1095 hPa', 'vibrations': '4.37970278850779 m/s²'}",0
V05920997,None_3415,2023-12-22 14:13:00,9.2,"{'temp': '-10°C', 'pressure': '1008 hPa', 'vibrations': '4.383090766639198 m/s²'}",0
V07958197,A321_2784,2023-12-22 14:13:00,3.6,"{'temp': '-33°C', 'pressure': '1027 hPa', 'vibrations': '0.9841479003735226 m/s²'}",0
V00819965,B737_2584,2023-12-22 14:13:00,10.6,"{'temp': '-22°C', 'pressure': '1038 hPa', 'vibrations': '1.0851007069444318 m/s²'}",1
V04620632,B737_6105,2023-12-22 14:13:00,10.7,"{'temp': '7°C', 'pressure': '1008 hPa', 'vibrations': '1.280484142232024 m/s²'}",1
V08821143,B747_1559,2023-12-22 14:13:00,2.7,"{'temp': '6°C', 'pressure': '1046 hPa', 'vibrations': '3.9847015309390086 m/s²'}",0
V09327309,B777_3285,2023-12-22 14:13:00,9.5,"{'temp': '-17°C', 'pressure': '947 hPa', 'vibrations': '2.4397101089160493 m/s²'}",1
V08424327,B747_2406,2023-12-22 14:13:00,3.4,"{'temp': '-24°C', 'pressure': '1017 hPa', 'vibrations': '2.946495029070117 m/s²'}",0
V07026489,B737_0342,2023-12-22 14:13:00,9.2,"{'temp': '-30°C', 'pressure': '1000 hPa', 'vibrations': '4.96688114940137 m/s²'}",0
V00397625,CRJ900_1184,2023-12-22 14:13:00,1.2,"{'temp': '18°C', 'pressure': '979 hPa', 'vibrations': '1.6698870300249224 m/s²'}",0
V08128723,E175_0964,2023-12-22 14:13:00,10.7,"{'temp': '40°C', 'pressure': '1043 hPa', 'vibrations': '1.7356365361340842 m/s²'}",1
V05298394,A320_6954,2023-12-22 14:13:00,9.6,"{'temp': '26°C', 'pressure': '986 hPa', 'vibrations': '0.6550384593095981 m/s²'}",1
V09286079,A380_4959,2023-12-22 14:13:00,1.1,"{'temp': '50°C', 'pressure': '1099 hPa', 'vibrations': '2.7466568310899993 m/s²'}",0
V03316149,B767_2195,2023-12-22 14:13:00,1.6,"{'temp': '-27°C', 'pressure': '1057 hPa', 'vibrations': '2.369700714624071 m/s²'}",0
V06698540,B777_3467,2023-12-22 14:13:00,6.8,"{'temp': '-9°C', 'pressure': '928 hPa', 'vibrations': '1.346443634821806 m/s²'}",0
V06207610,CRJ900_2289,2023-12-22 14:13:00,2.3,"{'temp': '1°C', 'pressure': '1028 hPa', 'vibrations': '0.7474883932069443 m/s²'}",0
V01281902,E175_0808,2023-12-22 14:13:00,0.9,"{'temp': '17°C', 'pressure': '1037 hPa', 'vibrations': '4.250691804410193 m/s²'}",0
V07978984,A330_2342,2023-12-22 14:13:00,3.0,"{'temp': '4°C', 'pressure': '965 hPa', 'vibrations': '0.29460695115969326 m/s²'}",0
V07572198,B737_5252,2023-12-22 14:13:00,2.6,"{'temp': '12°C', 'pressure': '1015 hPa', 'vibrations': '2.847626035161883 m/s²'}",0
V04510935,B767_1623,2023-12-22 14:13:00,11.5,"{'temp': '-9°C', 'pressure': '1036 hPa', 'vibrations': '0.5988348224979861 m/s²'}",2
V02442506,A330_1563,2023-12-22 14:13:00,0.7,"{'temp': '-22°C', 'pressure': '995 hPa', 'vibrations': '3.177386327820648 m/s²'}",0
V07504390,A350_6030,2023-12-22 14:13:00,10.6,"{'temp': '-17°C', 'pressure': '957 hPa', 'vibrations': '1.2159095560560007 m/s²'}",1
V00111732,A350_1683,2023-12-22 14:13:00,1.6,"{'temp': '0°C', 'pressure': '966 hPa', 'vibrations': '0.6459816689715531 m/s²'}",0
V09944464,B757_2283,2023-12-22 14:13:00,10.6,"{'temp': '27°C', 'pressure': '1094 hPa', 'vibrations': '4.51881494346779 m/s²'}",1
V01250755,B767_3223,2023-12-22 14:13:00,7.5,"{'temp': '41°C', 'pressure': '1047 hPa', 'vibrations': '1.1493920356464604 m/s²'}",0
V08871215,None_2407,2023-12-22 14:13:00,11.2,"{'temp': '29°C', 'pressure': '1077 hPa', 'vibrations': '0.595386385325653 m/s²'}",1
V01910000,A330_1938,2023-12-22 14:13:00,2.9,"{'temp': '-14°C', 'pressure': '1009 hPa', 'vibrations': '4.94607446714433 m/s²'}",0
V00354973,CRJ700_2204,2023-12-22 14:13:00,2.6,"{'temp': '38°C', 'pressure': '1034 hPa', 'vibrations': '1.6804462752912737 m/s²'}",0
V02567673,None_6608,2023-12-22 14:13:00,11.2,"{'temp': '37°C', 'pressure': '921 hPa', 'vibrations': '3.4447463828742437 m/s²'}",1
V01335770,A350_5401,2023-12-22 14:13:00,4.2,"{'temp': '14°C', 'pressure': '934 hPa', 'vibrations': '4.760118813049009 m/s²'}",0
V02154021,B737_6470,2023-12-22 14:13:00,4.3,"{'temp': '-4°C', 'pressure': '975 hPa', 'vibrations': '3.5326636756016754 m/s²'}",0
V06621404,B737_0608,2023-12-22 14:13:00,6.1,"{'temp': '-8°C', 'pressure': '962 hPa', 'vibrations': '3.6142975924469307 m/s²'}",0
V03625856,None_6663,2023-12-22 14:13:00,7.8,"{'temp': '-21°C', 'pressure': '1084 hPa', 'vibrations': '2.3770875165650263 m/s²'}",0
V02032795,A320_3805,2023-12-22 14:13:00,3.1,"{'temp': '-38°C', 'pressure': '1027 hPa', 'vibrations': '4.3163882341229405 m/s²'}",2
V07483520,None_0385,2023-12-22 14:13:00,10.3,"{'temp': '-26°C', 'pressure': '965 hPa', 'vibrations': '3.2101774018363933 m/s²'}",1
V03095312,B757_3072,2023-12-22 14:13:00,0.7,"{'temp': '8°C', 'pressure': '1055 hPa', 'vibrations': '0.7411619387059964 m/s²'}",0
V09181115,CRJ900_5773,2023-12-22 14:13:00,1.6,"{'temp': '-13°C', 'pressure': '915 hPa', 'vibrations': '0.15110610087023968 m/s²'}",0
V02164760,A320_2211,2023-12-22 14:13:00,11.5,"{'temp': '-20°C', 'pressure': '919 hPa', 'vibrations': '1.0069640064032033 m/s²'}",2
V08919145,E175_1224,2023-12-22 14:13:00,10.2,"{'temp': '4°C', 'pressure': '906 hPa', 'vibrations': '0.9624834807031352 m/s²'}",1
V09006036,B767_3637,2023-12-22 14:13:00,6.2,"{'temp': '-42°C', 'pressure': '933 hPa', 'vibrations': '2.7452603368191806 m/s²'}",0
V08910445,B757_1707,2023-12-22 14:13:00,1.3,"{'temp': '9°C', 'pressure': '904 hPa', 'vibrations': '4.083776486497403 m/s²'}",0
V09370516,A321_0987,2023-12-22 14:13:00,1.5,"{'temp': '29°C', 'pressure': '939 hPa', 'vibrations': '0.0368109783540127 m/s²'}",0
V09429882,B757_2631,2023-12-22 14:13:00,7.2,"{'temp': '50°C', 'pressure': '988 hPa', 'vibrations': '1.2362462627134936 m/s²'}",0
V06052621,None_6774,2023-12-22 14:13:00,6.0,"{'temp': '29°C', 'pressure': '949 hPa', 'vibrations': '0.4605344670726169 m/s²'}",2
V03069538,E175_2393,2023-12-22 14:13:00,4.2,"{'temp': '37°C', 'pressure': '1067 hPa', 'vibrations': '0.03090496399490772 m/s²'}",0
V07257223,None_5828,2023-12-22 14:13:00,11.7,"{'temp': '-25°C', 'pressure': '998 hPa', 'vibrations': '0.023137366281779648 m/s²'}",2
V00274061,E170_2490,2023-12-22 14:13:00,3.0,"{'temp': '-6°C', 'pressure': '993 hPa', 'vibrations': '4.217317185916589 m/s²'}",2
V03830445,E175_6229,2023-12-22 14:13:00,11.5,"{'temp': '2°C', 'pressure': '1075 hPa', 'vibrations': '2.4901119358854977 m/s²'}",1
V07766819,A380_6060,2023-12-22 14:13:00,7.7,"{'temp': '17°C', 'pressure': '1042 hPa', 'vibrations': '1.7581102418040107 m/s²'}",0
V01564163,A321_0497,2023-12-22 14:13:00,9.7,"{'temp': '-35°C', 'pressure': '904 hPa', 'vibrations': '1.342064879702738 m/s²'}",1
V02541242,CRJ900_0428,2023-12-22 14:13:00,2.6,"{'temp': '-7°C', 'pressure': '1026 hPa', 'vibrations': '2.2472387151533013 m/s²'}",0
V00919983,CRJ900_5255,2023-12-22 14:13:00,10.8,"{'temp': '-37°C', 'pressure': '1056 hPa', 'vibrations': '2.522230191907142 m/s²'}",1
V07887848,E175_1713,2023-12-22 14:13:00,5.0,"{'temp': '-13°C', 'pressure': '927 hPa', 'vibrations': '0.5092079633157892 m/s²'}",0
V02660793,E170_2532,2023-12-22 14:13:00,1.0,"{'temp': '6°C', 'pressure': '1098 hPa', 'vibrations': '3.922230154974649 m/s²'}",0
V09328285,CRJ900_6200,2023-12-22 14:13:00,3.8,"{'temp': '16°C', 'pressure': '942 hPa', 'vibrations': '4.341570754689916 m/s²'}",0
V02630821,B767_2723,2023-12-22 14:13:00,3.6,"{'temp': '1°C', 'pressure': '1043 hPa', 'vibrations': '1.7869982068064023 m/s²'}",0
V09722807,CRJ900_6725,2023-12-22 14:13:00,11.2,"{'temp': '44°C', 'pressure': '901 hPa', 'vibrations': '3.1850757971311676 m/s²'}",1
V00737798,B737_4082,2023-12-22 14:13:00,2.1,"{'temp': '28°C', 'pressure': '1074 hPa', 'vibrations': '0.17767380834761481 m/s²'}",2
V00457376,CRJ700_2827,2023-12-22 14:13:00,2.8,"{'temp': '3°C', 'pressure': '1087 hPa', 'vibrations': '2.3203344971225004 m/s²'}",0
V01716530,E175_1081,2023-12-22 14:13:00,11.3,"{'temp': '40°C', 'pressure': '1054 hPa', 'vibrations': '1.6115569761328645 m/s²'}",1
V05749750,None_5883,2023-12-22 14:13:00,10.3,"{'temp': '-37°C', 'pressure': '1047 hPa', 'vibrations': '4.14427762952649 m/s²'}",1
V05580714,B757_6583,2023-12-22 14:13:00,6.3,"{'temp': '-11°C', 'pressure': '1031 hPa', 'vibrations': '4.8595841501848005 m/s²'}",0
V09964223,E175_5083,2023-12-22 14:13:00,2.0,"{'temp': '-3°C', 'pressure': '964 hPa', 'vibrations': '4.383779354732043 m/s²'}",0
V05213000,B747_0910,2023-12-22 14:13:00,10.2,"{'temp': '-45°C', 'pressure': '956 hPa', 'vibrations': '3.712553621457619 m/s²'}",1
V08159086,A321_4895,2023-12-22 14:13:00,0.5,"{'temp': '-27°C', 'pressure': '992 hPa', 'vibrations': '3.567247154827013 m/s²'}",2
V02838823,B757_0284,2023-12-22 14:13:00,10.5,"{'temp': '-42°C', 'pressure': '1011 hPa', 'vibrations': '3.845370125441756 m/s²'}",1
V02375358,A320_2447,2023-12-22 14:13:00,9.5,"{'temp': '28°C', 'pressure': '962 hPa', 'vibrations': '1.5963725581062138 m/s²'}",1
V01873573,A340_2112,2023-12-22 14:13:00,1.2,"{'temp': '-45°C', 'pressure': '1008 hPa', 'vibrations': '2.9795501007818297 m/s²'}",0
V04613241,B747_0195,2023-12-22 14:13:00,4.9,"{'temp': '9°C', 'pressure': '976 hPa', 'vibrations': '4.280816177073104 m/s²'}",0
V03261421,None_0163,2023-12-22 14:13:00,4.9,"{'temp': '21°C', 'pressure': '1057 hPa', 'vibrations': '4.978769481965534 m/s²'}",0
V03884888,B757_0500,2023-12-22 14:13:00,5.4,"{'temp': '48°C', 'pressure': '1076 hPa', 'vibrations': '1.7836152632380875 m/s²'}",2
V05243379,A340_1943,2023-12-22 14:13:00,1.3,"{'temp': '-4°C', 'pressure': '907 hPa', 'vibrations': '1.478532436104103 m/s²'}",0
V00925915,A321_2905,2023-12-22 14:13:00,10.1,"{'temp': '-43°C', 'pressure': '932 hPa', 'vibrations': '3.5622099480089897 m/s²'}",1
