ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V03377829,B747_0620,2024-01-02 14:13:00,7.2,"{'temp': '-45°C', 'pressure': '929 hPa', 'vibrations': '0.6914475174668522 m/s²'}",0
V00429087,A340_2112,2024-01-02 14:13:00,3.9,"{'temp': '-5°C', 'pressure': '1072 hPa', 'vibrations': '1.8060679758104925 m/s²'}",0
V01125568,A320_6028,2024-01-02 14:13:00,5.7,"{'temp': '30°C', 'pressure': '999 hPa', 'vibrations': '4.311479202274924 m/s²'}",0
V03035156,A350_3187,2024-01-02 14:13:00,8.4,"{'temp': '21°C', 'pressure': '1086 hPa', 'vibrations': '0.8773768889271527 m/s²'}",2
V07470158,A350_5401,2024-01-02 14:13:00,6.8,"{'temp': '13°C', 'pressure': '944 hPa', 'vibrations': '2.528584181966877 m/s²'}",0
V07291519,None_3322,2024-01-02 14:13:00,0.9,"{'temp': '15°C', 'pressure': '924 hPa', 'vibrations': '4.281116476268653 m/s²'}",0
V01121261,A340_2833,2024-01-02 14:13:00,2.4,"{'temp': '-45°C', 'pressure': '996 hPa', 'vibrations': '4.100915551235571 m/s²'}",0
V09167774,B767_0317,2024-01-02 14:13:00,3.7,"{'temp': '-45°C', 'pressure': '943 hPa', 'vibrations': '4.4690537525612575 m/s²'}",2
V00263753,B767_0657,2024-01-02 14:13:00,5.6,"{'temp': '49°C', 'pressure': '975 hPa', 'vibrations': '2.411071294114059 m/s²'}",2
V05043495,CRJ700_4473,2024-01-02 14:13:00,2.0,"{'temp': '4°C', 'pressure': '918 hPa', 'vibrations': '1.059718640724589 m/s²'}",0
V05476163,CRJ900_5525,2024-01-02 14:13:00,1.8,"{'temp': '41°C', 'pressure': '1036 hPa', 'vibrations': '3.3582684858679483 m/s²'}",0
V03113325,None_0075,2024-01-02 14:13:00,2.8,"{'temp': '7°C', 'pressure': '969 hPa', 'vibrations': '3.2447563310768364 m/s²'}",0
V09749193,B767_3637,2024-01-02 14:13:00,7.4,"{'temp': '50°C', 'pressure': '988 hPa', 'vibrations': '4.985544561030311 m/s²'}",0
V04480844,B777_3756,2024-01-02 14:13:00,9.8,"{'temp': '50°C', 'pressure': '969 hPa', 'vibrations': '1.7489409858635137 m/s²'}",1
V07562001,CRJ700_2805,2024-01-02 14:13:00,4.1,"{'temp': '18°C', 'pressure': '1075 hPa', 'vibrations': '3.5028233377050007 m/s²'}",0
V07888131,B747_2406,2024-01-02 14:13:00,11.9,"{'temp': '-48°C', 'pressure': '926 hPa', 'vibrations': '0.111413119308168 m/s²'}",1
V05236857,A330_1938,2024-01-02 14:13:00,7.1,"{'temp': '-19°C', 'pressure': '912 hPa', 'vibrations': '0.14982782650159843 m/s²'}",0
V01431085,A380_6060,2024-01-02 14:13:00,8.0,"{'temp': '-14°C', 'pressure': '951 hPa', 'vibrations': '4.843402259371473 m/s²'}",0
V08968427,A330_5024,2024-01-02 14:13:00,2.7,"{'temp': '-20°C', 'pressure': '954 hPa', 'vibrations': '4.242980595460678 m/s²'}",2
V04915880,E175_0488,2024-01-02 14:13:00,6.4,"{'temp': '-36°C', 'pressure': '971 hPa', 'vibrations': '2.400807387595006 m/s²'}",0
V08058981,B747_0910,2024-01-02 14:13:00,5.8,"{'temp': '-15°C', 'pressure': '1047 hPa', 'vibrations': '1.367551951645662 m/s²'}",0
V02289605,E170_2644,2024-01-02 14:13:00,6.4,"{'temp': '2°C', 'pressure': '918 hPa', 'vibrations': '3.7868721266244747 m/s²'}",0
V00295807,A380_3051,2024-01-02 14:13:00,10.2,"{'temp': '-10°C', 'pressure': '913 hPa', 'vibrations': '2.0743801955024415 m/s²'}",1
V02749180,A321_0497,2024-01-02 14:13:00,8.1,"{'temp': '-2°C', 'pressure': '1094 hPa', 'vibrations': '2.1945680071842006 m/s²'}",2
V07589135,CRJ900_5737,2024-01-02 14:13:00,9.1,"{'temp': '-44°C', 'pressure': '993 hPa', 'vibrations': '2.4965822540019165 m/s²'}",0
V02501811,None_6774,2024-01-02 14:13:00,11.9,"{'temp': '48°C', 'pressure': '971 hPa', 'vibrations': '2.097124158126416 m/s²'}",1
V09645157,B767_2195,2024-01-02 14:13:00,7.9,"{'temp': '48°C', 'pressure': '918 hPa', 'vibrations': '1.2695111965126067 m/s²'}",0
V06423912,A330_1129,2024-01-02 14:13:00,11.3,"{'temp': '50°C', 'pressure': '1087 hPa', 'vibrations': '4.465439859923561 m/s²'}",1
V06734101,A380_4821,2024-01-02 14:13:00,6.8,"{'temp': '-24°C', 'pressure': '1066 hPa', 'vibrations': '2.9489214104948354 m/s²'}",2
V08866848,None_0385,2024-01-02 14:13:00,11.6,"{'temp': '28°C', 'pressure': '1063 hPa', 'vibrations': '2.5404242729915594 m/s²'}",2
V08044154,None_6608,2024-01-02 14:13:00,3.4,"{'temp': '-47°C', 'pressure': '1024 hPa', 'vibrations': '4.868068723966227 m/s²'}",0
