ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V09388662,B737_5252,2023-12-09 14:13:00,11.6,"{'temp': '-47°C', 'pressure': '991 hPa', 'vibrations': '0.23604010332143932 m/s²'}",1
V02128686,A321_6216,2023-12-09 14:13:00,11.9,"{'temp': '7°C', 'pressure': '1002 hPa', 'vibrations': '1.0321119538183965 m/s²'}",1
V07686797,B747_4876,2023-12-09 14:13:00,1.7,"{'temp': '30°C', 'pressure': '938 hPa', 'vibrations': '0.8625418130464468 m/s²'}",0
V05443840,E175_4749,2023-12-09 14:13:00,7.2,"{'temp': '-13°C', 'pressure': '956 hPa', 'vibrations': '1.1206335684317503 m/s²'}",0
V04363520,E170_2490,2023-12-09 14:13:00,7.2,"{'temp': '-21°C', 'pressure': '1075 hPa', 'vibrations': '0.7592513935377382 m/s²'}",0
V02256819,None_1084,2023-12-09 14:13:00,8.2,"{'temp': '-32°C', 'pressure': '985 hPa', 'vibrations': '4.9026415783952215 m/s²'}",2
V01293660,B757_1013,2023-12-09 14:13:00,5.3,"{'temp': '23°C', 'pressure': '965 hPa', 'vibrations': '0.9767879680263553 m/s²'}",0
V00056079,CRJ900_2289,2023-12-09 14:13:00,1.7,"{'temp': '-5°C', 'pressure': '986 hPa', 'vibrations': '0.8203338101588398 m/s²'}",0
V06636266,B757_2283,2023-12-09 14:13:00,3.2,"{'temp': '-3°C', 'pressure': '901 hPa', 'vibrations': '3.1681711673936612 m/s²'}",0
V02587917,E170_4877,2023-12-09 14:13:00,9.5,"{'temp': '-45°C', 'pressure': '988 hPa', 'vibrations': '1.4753046210990595 m/s²'}",1
V06952313,A321_0497,2023-12-09 14:13:00,2.3,"{'temp': '26°C', 'pressure': '920 hPa', 'vibrations': '3.874726342104911 m/s²'}",0
V05055832,E170_2532,2023-12-09 14:13:00,10.1,"{'temp': '0°C', 'pressure': '981 hPa', 'vibrations': '3.8112126789926517 m/s²'}",1
V03363964,A330_1938,2023-12-09 14:13:00,10.5,"{'temp': '-7°C', 'pressure': '980 hPa', 'vibrations': '4.697764149633122 m/s²'}",1
V01032663,A330_5589,2023-12-09 14:13:00,11.9,"{'temp': '-10°C', 'pressure': '1021 hPa', 'vibrations': '3.8098361397956255 m/s²'}",1
V01771006,A350_3017,2023-12-09 14:13:00,9.9,"{'temp': '-23°C', 'pressure': '901 hPa', 'vibrations': '3.415545963110682 m/s²'}",1
V04043813,CRJ900_5773,2023-12-09 14:13:00,3.6,"{'temp': '47°C', 'pressure': '931 hPa', 'vibrations': '1.574812969956854 m/s²'}",0
V05909540,None_6663,2023-12-09 14:13:00,4.4,"{'temp': '4°C', 'pressure': '1080 hPa', 'vibrations': '3.9060936474725243 m/s²'}",0
V07147781,None_6774,2023-12-09 14:13:00,4.2,"{'temp': '32°C', 'pressure': '906 hPa', 'vibrations': '4.557157133032702 m/s²'}",0
V07814355,None_0118,2023-12-09 14:13:00,9.1,"{'temp': '-31°C', 'pressure': '942 hPa', 'vibrations': '2.816595521710508 m/s²'}",0
V07534397,E175_6229,2023-12-09 14:13:00,8.8,"{'temp': '-22°C', 'pressure': '1087 hPa', 'vibrations': '1.6504291137979283 m/s²'}",0
V03928950,E175_1224,2023-12-09 14:13:00,7.5,"{'temp': '-39°C', 'pressure': '983 hPa', 'vibrations': '4.134569999309937 m/s²'}",0
V05595878,A321_2784,2023-12-09 14:13:00,2.5,"{'temp': '37°C', 'pressure': '985 hPa', 'vibrations': '4.03253137111126 m/s²'}",0
V08814275,E170_1474,2023-12-09 14:13:00,3.2,"{'temp': '-8°C', 'pressure': '1075 hPa', 'vibrations': '0.1558302213489121 m/s²'}",0
V02187028,CRJ700_2827,2023-12-09 14:13:00,9.2,"{'temp': '-7°C', 'pressure': '1014 hPa', 'vibrations': '4.6040571311490694 m/s²'}",0
V01513922,None_3415,2023-12-09 14:13:00,7.4,"{'temp': '-2°C', 'pressure': '1025 hPa', 'vibrations': '0.6431140400916913 m/s²'}",0
V00816552,E175_5323,2023-12-09 14:13:00,5.5,"{'temp': '-5°C', 'pressure': '1077 hPa', 'vibrations': '3.4555395640356923 m/s²'}",2
V01572520,E175_4340,2023-12-09 14:13:00,3.6,"{'temp': '-7°C', 'pressure': '1081 hPa', 'vibrations': '3.8172866752253434 m/s²'}",2
V09893373,A350_6030,2023-12-09 14:13:00,7.5,"{'temp': '-14°C', 'pressure': '1088 hPa', 'vibrations': '1.3520212750244465 m/s²'}",2
V01390056,B747_0175,2023-12-09 14:13:00,8.2,"{'temp': '3°C', 'pressure': '1052 hPa', 'vibrations': '3.5260786908715183 m/s²'}",0
V04801518,B777_3285,2023-12-09 14:13:00,11.3,"{'temp': '-47°C', 'pressure': '1077 hPa', 'vibrations': '0.880086821639553 m/s²'}",1
V02510293,B747_6830,2023-12-09 14:13:00,7.6,"{'temp': '-26°C', 'pressure': '942 hPa', 'vibrations': '3.554242288968995 m/s²'}",0
V00559011,A340_2112,2023-12-09 14:13:00,1.4,"{'temp': '-35°C', 'pressure': '1085 hPa', 'vibrations': '0.5079657726251308 m/s²'}",0
V01442291,B767_2487,2023-12-09 14:13:00,1.8,"{'temp': '-41°C', 'pressure': '1020 hPa', 'vibrations': '3.170070566739027 m/s²'}",0
V01253040,CRJ700_4473,2023-12-09 14:13:00,11.7,"{'temp': '-15°C', 'pressure': '1020 hPa', 'vibrations': '2.906344069882464 m/s²'}",1
V05216721,E175_4239,2023-12-09 14:13:00,11.5,"{'temp': '-17°C', 'pressure': '1020 hPa', 'vibrations': '2.5211021105563014 m/s²'}",1
V06320732,B777_1037,2023-12-09 14:13:00,10.3,"{'temp': '21°C', 'pressure': '1007 hPa', 'vibrations': '1.2784710308238472 m/s²'}",1
V09130468,None_0385,2023-12-09 14:13:00,3.4,"{'temp': '-15°C', 'pressure': '1018 hPa', 'vibrations': '2.4629027992936248 m/s²'}",0
V09432253,B777_2343,2023-12-09 14:13:00,10.0,"{'temp': '-3°C', 'pressure': '1042 hPa', 'vibrations': '3.291415005152528 m/s²'}",1
V00513558,B737_2009,2023-12-09 14:13:00,1.1,"{'temp': '19°C', 'pressure': '1066 hPa', 'vibrations': '1.3017956944668196 m/s²'}",0
V08733485,A350_3715,2023-12-09 14:13:00,3.2,"{'temp': '4°C', 'pressure': '973 hPa', 'vibrations': '2.5641978501726594 m/s²'}",0
V09217826,E170_2644,2023-12-09 14:13:00,4.7,"{'temp': '-18°C', 'pressure': '964 hPa', 'vibrations': '1.9019997609705168 m/s²'}",0
V07967156,A321_4569,2023-12-09 14:13:00,9.5,"{'temp': '29°C', 'pressure': '1006 hPa', 'vibrations': '3.5821888647281512 m/s²'}",1
V03985971,A320_2772,2023-12-09 14:13:00,7.2,"{'temp': '40°C', 'pressure': '922 hPa', 'vibrations': '0.42350786682256725 m/s²'}",0
V06571434,B747_2822,2023-12-09 14:13:00,9.4,"{'temp': '4°C', 'pressure': '991 hPa', 'vibrations': '0.6024101991763836 m/s²'}",0
V04796694,B737_2584,2023-12-09 14:13:00,9.4,"{'temp': '-7°C', 'pressure': '918 hPa', 'vibrations': '3.5354565277463887 m/s²'}",0
V04753092,E175_0099,2023-12-09 14:13:00,7.4,"{'temp': '42°C', 'pressure': '1037 hPa', 'vibrations': '2.2914379616933775 m/s²'}",0
V04066309,A380_4355,2023-12-09 14:13:00,9.7,"{'temp': '-48°C', 'pressure': '921 hPa', 'vibrations': '0.13517362836641178 m/s²'}",2
V09659193,A350_5575,2023-12-09 14:13:00,2.5,"{'temp': '41°C', 'pressure': '932 hPa', 'vibrations': '0.989933461154936 m/s²'}",0
V06891048,E175_0808,2023-12-09 14:13:00,10.9,"{'temp': '-16°C', 'pressure': '972 hPa', 'vibrations': '4.500632884469901 m/s²'}",1
V05864904,B737_3698,2023-12-09 14:13:00,2.5,"{'temp': '-5°C', 'pressure': '955 hPa', 'vibrations': '1.7343832796203074 m/s²'}",2
V01198388,A340_0646,2023-12-09 14:13:00,1.4,"{'temp': '8°C', 'pressure': '1085 hPa', 'vibrations': '2.215295259282013 m/s²'}",0
V06997118,CRJ900_5158,2023-12-09 14:13:00,5.5,"{'temp': '-1°C', 'pressure': '1016 hPa', 'vibrations': '2.8761539307621953 m/s²'}",0
V05084519,B737_4082,2023-12-09 14:13:00,10.5,"{'temp': '30°C', 'pressure': '1028 hPa', 'vibrations': '1.0041471303948424 m/s²'}",1
V01045802,B767_1128,2023-12-09 14:13:00,2.0,"{'temp': '-3°C', 'pressure': '1037 hPa', 'vibrations': '0.7927853844275456 m/s²'}",2
V00407765,B757_2360,2023-12-09 14:13:00,9.6,"{'temp': '35°C', 'pressure': '973 hPa', 'vibrations': '4.679300091565391 m/s²'}",1
V02823230,CRJ700_5389,2023-12-09 14:13:00,9.0,"{'temp': '39°C', 'pressure': '1041 hPa', 'vibrations': '0.08809171463367294 m/s²'}",0
V00993751,CRJ700_6475,2023-12-09 14:13:00,5.4,"{'temp': '-35°C', 'pressure': '1068 hPa', 'vibrations': '2.9520635962298165 m/s²'}",0
V00316067,B767_6463,2023-12-09 14:13:00,11.3,"{'temp': '1°C', 'pressure': '1080 hPa', 'vibrations': '2.333103263146161 m/s²'}",1
V07914664,E175_2361,2023-12-09 14:13:00,9.6,"{'temp': '-40°C', 'pressure': '992 hPa', 'vibrations': '0.4663140118507664 m/s²'}",1
V09911734,B757_0500,2023-12-09 14:13:00,9.7,"{'temp': '31°C', 'pressure': '983 hPa', 'vibrations': '1.9300633498924884 m/s²'}",1
V00974254,None_5579,2023-12-09 14:13:00,2.1,"{'temp': '-26°C', 'pressure': '984 hPa', 'vibrations': '3.982790178279471 m/s²'}",0
V00595777,None_5692,2023-12-09 14:13:00,1.7,"{'temp': '3°C', 'pressure': '958 hPa', 'vibrations': '3.417275270697699 m/s²'}",2
V00232148,None_1237,2023-12-09 14:13:00,2.0,"{'temp': '0°C', 'pressure': '1093 hPa', 'vibrations': '4.929292798444335 m/s²'}",0
V03692344,A330_1129,2023-12-09 14:13:00,4.5,"{'temp': '20°C', 'pressure': '936 hPa', 'vibrations': '2.505852439290996 m/s²'}",0
V09076307,A321_0732,2023-12-09 14:13:00,10.0,"{'temp': '-35°C', 'pressure': '1061 hPa', 'vibrations': '3.399169291179542 m/s²'}",2
V03337305,E170_4894,2023-12-09 14:13:00,4.9,"{'temp': '44°C', 'pressure': '1037 hPa', 'vibrations': '1.305625402490671 m/s²'}",0
V00824250,E175_5780,2023-12-09 14:13:00,6.5,"{'temp': '36°C', 'pressure': '935 hPa', 'vibrations': '4.36357993355906 m/s²'}",0
V08574356,B747_4253,2023-12-09 14:13:00,6.6,"{'temp': '31°C', 'pressure': '1049 hPa', 'vibrations': '4.361268244862146 m/s²'}",0
V08705725,B747_0620,2023-12-09 14:13:00,5.2,"{'temp': '-29°C', 'pressure': '999 hPa', 'vibrations': '3.490915339441793 m/s²'}",0
V04711021,B767_2195,2023-12-09 14:13:00,10.2,"{'temp': '-16°C', 'pressure': '1094 hPa', 'vibrations': '0.02623729747537107 m/s²'}",2
V06510385,A321_0467,2023-12-09 14:13:00,10.9,"{'temp': '25°C', 'pressure': '911 hPa', 'vibrations': '2.060987446604953 m/s²'}",1
V07266326,E170_5314,2023-12-09 14:13:00,10.3,"{'temp': '4°C', 'pressure': '1044 hPa', 'vibrations': '4.283926896004153 m/s²'}",1
V06268856,B747_1933,2023-12-09 14:13:00,6.5,"{'temp': '35°C', 'pressure': '1004 hPa', 'vibrations': '0.8417147693202826 m/s²'}",0
V02271970,B747_4916,2023-12-09 14:13:00,3.1,"{'temp': '19°C', 'pressure': '962 hPa', 'vibrations': '3.4103917883837385 m/s²'}",0
V08914644,B767_0317,2023-12-09 14:13:00,10.7,"{'temp': '34°C', 'pressure': '1053 hPa', 'vibrations': '2.540742177695443 m/s²'}",1
V09680835,CRJ900_1184,2023-12-09 14:13:00,1.8,"{'temp': '43°C', 'pressure': '925 hPa', 'vibrations': '3.8475348367826028 m/s²'}",2
V02765499,E175_5083,2023-12-09 14:13:00,6.9,"{'temp': '17°C', 'pressure': '1069 hPa', 'vibrations': '1.5135741186993905 m/s²'}",0
V08192836,None_6838,2023-12-09 14:13:00,11.3,"{'temp': '-49°C', 'pressure': '905 hPa', 'vibrations': '4.291491765181179 m/s²'}",1
V05053686,A350_5401,2023-12-09 14:13:00,1.8,"{'temp': '29°C', 'pressure': '1016 hPa', 'vibrations': '0.5655439358903863 m/s²'}",0
V00875115,B737_0608,2023-12-09 14:13:00,3.1,"{'temp': '12°C', 'pressure': '916 hPa', 'vibrations': '1.3725741825501796 m/s²'}",0
V06919053,A340_3881,2023-12-09 14:13:00,11.1,"{'temp': '-45°C', 'pressure': '951 hPa', 'vibrations': '4.237421435754004 m/s²'}",1
V05026226,A321_0613,2023-12-09 14:13:00,3.4,"{'temp': '-49°C', 'pressure': '1033 hPa', 'vibrations': '2.4295634801969292 m/s²'}",0
V06221902,A380_5479,2023-12-09 14:13:00,10.2,"{'temp': '32°C', 'pressure': '1030 hPa', 'vibrations': '2.494589825973793 m/s²'}",1
V06484865,None_5828,2023-12-09 14:13:00,7.1,"{'temp': '23°C', 'pressure': '985 hPa', 'vibrations': '3.415486691320402 m/s²'}",0
V04224522,B737_2293,2023-12-09 14:13:00,8.5,"{'temp': '-17°C', 'pressure': '961 hPa', 'vibrations': '1.9379963053311227 m/s²'}",0
V08175466,B777_1042,2023-12-09 14:13:00,2.0,"{'temp': '5°C', 'pressure': '1015 hPa', 'vibrations': '0.8676743390709368 m/s²'}",0
V00855155,E170_5474,2023-12-09 14:13:00,10.8,"{'temp': '6°C', 'pressure': '1094 hPa', 'vibrations': '4.162739053461065 m/s²'}",1
V08649165,E170_5403,2023-12-09 14:13:00,7.9,"{'temp': '-22°C', 'pressure': '981 hPa', 'vibrations': '0.5566836646709977 m/s²'}",0
V04408262,B757_4876,2023-12-09 14:13:00,6.4,"{'temp': '-2°C', 'pressure': '935 hPa', 'vibrations': '0.8885877804262005 m/s²'}",0
V01219965,B747_0302,2023-12-09 14:13:00,9.3,"{'temp': '-34°C', 'pressure': '908 hPa', 'vibrations': '2.1209458298706707 m/s²'}",0
V07746567,None_6155,2023-12-09 14:13:00,3.7,"{'temp': '-44°C', 'pressure': '1053 hPa', 'vibrations': '3.217172598368132 m/s²'}",0
V07233989,B767_1817,2023-12-09 14:13:00,1.2,"{'temp': '48°C', 'pressure': '906 hPa', 'vibrations': '1.184855114085197 m/s²'}",0
V02294325,B747_2406,2023-12-09 14:13:00,3.8,"{'temp': '19°C', 'pressure': '986 hPa', 'vibrations': '3.2760977749933566 m/s²'}",0
V09760280,A320_0039,2023-12-09 14:13:00,6.0,"{'temp': '9°C', 'pressure': '919 hPa', 'vibrations': '2.340455488935012 m/s²'}",0
V04679800,A340_2833,2023-12-09 14:13:00,10.9,"{'temp': '37°C', 'pressure': '1039 hPa', 'vibrations': '2.276982483506797 m/s²'}",1
V00215219,A350_1683,2023-12-09 14:13:00,2.5,"{'temp': '17°C', 'pressure': '1068 hPa', 'vibrations': '4.279334698151626 m/s²'}",2
V07736805,E175_0964,2023-12-09 14:13:00,10.0,"{'temp': '16°C', 'pressure': '907 hPa', 'vibrations': '1.803466749662877 m/s²'}",1
V03987802,E170_1384,2023-12-09 14:13:00,6.3,"{'temp': '8°C', 'pressure': '1064 hPa', 'vibrations': '4.7852447898520065 m/s²'}",0
V04617329,E170_4304,2023-12-09 14:13:00,4.8,"{'temp': '15°C', 'pressure': '996 hPa', 'vibrations': '2.318439050779331 m/s²'}",0
V04709628,B767_1623,2023-12-09 14:13:00,8.0,"{'temp': '-39°C', 'pressure': '1039 hPa', 'vibrations': '3.7914911806430025 m/s²'}",0
V03342229,A320_2211,2023-12-09 14:13:00,10.8,"{'temp': '10°C', 'pressure': '1050 hPa', 'vibrations': '4.934466673523599 m/s²'}",1
V00534480,B747_0195,2023-12-09 14:13:00,2.1,"{'temp': '21°C', 'pressure': '1014 hPa', 'vibrations': '4.530724410030641 m/s²'}",0
V01071780,CRJ900_3190,2023-12-09 14:13:00,1.7,"{'temp': '39°C', 'pressure': '1088 hPa', 'vibrations': '3.803429434035692 m/s²'}",0
V05879520,A320_4124,2023-12-09 14:13:00,11.4,"{'temp': '43°C', 'pressure': '1094 hPa', 'vibrations': '4.1891627051783376 m/s²'}",1
V09624945,B757_1707,2023-12-09 14:13:00,4.4,"{'temp': '47°C', 'pressure': '1070 hPa', 'vibrations': '4.484076726408323 m/s²'}",0
V00973119,CRJ900_0271,2023-12-09 14:13:00,1.9,"{'temp': '32°C', 'pressure': '948 hPa', 'vibrations': '0.03677016119712051 m/s²'}",0
V08207220,B757_0577,2023-12-09 14:13:00,8.7,"{'temp': '-11°C', 'pressure': '929 hPa', 'vibrations': '1.0050331113168571 m/s²'}",0
V04068964,None_2407,2023-12-09 14:13:00,6.3,"{'temp': '24°C', 'pressure': '1020 hPa', 'vibrations': '3.4766145615208917 m/s²'}",0
V07499712,E175_1081,2023-12-09 14:13:00,7.4,"{'temp': '-32°C', 'pressure': '946 hPa', 'vibrations': '0.8859886832244634 m/s²'}",0
V07347468,A321_0987,2023-12-09 14:13:00,8.8,"{'temp': '-4°C', 'pressure': '915 hPa', 'vibrations': '2.208689900151943 m/s²'}",0
V02383865,B767_0657,2023-12-09 14:13:00,11.7,"{'temp': '-4°C', 'pressure': '1057 hPa', 'vibrations': '2.409336521887446 m/s²'}",1
V03085018,None_6608,2023-12-09 14:13:00,10.5,"{'temp': '-43°C', 'pressure': '1053 hPa', 'vibrations': '1.8318949391984045 m/s²'}",2
V01288761,B767_4418,2023-12-09 14:13:00,1.3,"{'temp': '-2°C', 'pressure': '1087 hPa', 'vibrations': '4.168990444998025 m/s²'}",2
V04119389,CRJ700_1377,2023-12-09 14:13:00,8.2,"{'temp': '1°C', 'pressure': '945 hPa', 'vibrations': '3.4730719986553176 m/s²'}",0
V09379493,E170_0564,2023-12-09 14:13:00,10.0,"{'temp': '17°C', 'pressure': '1080 hPa', 'vibrations': '1.0831891059466592 m/s²'}",1
V06245889,E175_4487,2023-12-09 14:13:00,7.4,"{'temp': '47°C', 'pressure': '941 hPa', 'vibrations': '3.776201518251817 m/s²'}",0
V02992421,CRJ900_2888,2023-12-09 14:13:00,9.1,"{'temp': '-24°C', 'pressure': '1079 hPa', 'vibrations': '2.191145347937304 m/s²'}",0
