ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D003048,B747_2406,DIS15-489,30.003149999999987,2023-11-27,False
D000894,A321_0497,CAP39-008,29.554450000000028,2023-11-27,False
D006537,A320_2772,SYS36-394,27.68675,2023-11-27,False
D003045,B737_0842,TRA20-614,24.456399999999977,2023-11-27,False
D005234,A340_1943,CAP39-313,34.58939999999996,2023-11-27,False
D001319,CRJ700_5378,BOI22-550,37.4306,2023-11-27,False
D007996,CRJ700_2827,CAP39-577,23.05234999999999,2023-11-27,False
D007249,B777_1363,REA1-579,37.62304999999996,2023-11-27,False
D001370,A330_3674,SYS31-257,27.539700000000025,2023-11-27,False
D002375,B757_1013,VOL17-379,18.491300000000003,2023-11-27,False
D005437,A320_0063,ECL30-128,53.49815000000001,2023-11-27,False
D009908,E175_5515,SYS33-551,30.754150000000028,2023-11-27,False
D002278,E170_2289,SYS9-280,23.577950000000037,2023-11-27,False
D005815,E175_0583,SYS33-242,20.641749999999984,2023-11-27,False
D007178,CRJ700_5389,SIE27-140,32.93894999999997,2023-11-27,False
D005083,E170_4298,SYS7-616,23.582649999999976,2023-11-27,False
D006950,B737_2584,ORD12-040,30.12425,2023-11-27,False
D004999,E170_1384,TRA19-654,32.07834999999995,2023-11-27,False
D003747,A321_0497,SYS28-598,26.442799999999988,2023-11-27,False
D008602,A380_5479,SYS28-230,23.363799999999987,2023-11-27,False
D002641,B767_3156,SIE27-594,24.39159999999998,2023-11-27,False
D006504,B767_2187,AUT8-348,32.675500000000035,2023-11-27,False
D004482,None_1084,SYS9-653,23.038300000000014,2023-11-27,False
D002401,A320_6052,EMP4-070,28.5542,2023-11-27,False
D002653,A320_6052,VOL17-386,37.31094999999998,2023-11-27,False
D006621,CRJ900_0428,DET29-361,37.13215,2023-11-27,False
D000807,B777_1042,DIS32-010,22.900049999999972,2023-11-27,False
D002809,E175_6229,CAM38-073,26.479500000000016,2023-11-27,False
D002010,B767_0657,CAM38-081,28.03850000000002,2023-11-27,False
D007268,A320_4881,SIE27-504,59.52855000000011,2023-11-27,False
D003887,A350_5401,ANT25-433,21.15929999999999,2023-11-27,False
D008960,B737_6105,EQU23-288,34.08145000000003,2023-11-27,False
D005167,B747_0910,SYS14-581,29.149349999999984,2023-11-27,False
D009335,A321_0732,SYS24-312,32.847399999999986,2023-11-27,False
D004804,A320_0020,SYS33-323,19.836200000000016,2023-11-27,False
D007304,A380_5954,EQU23-098,30.9259,2023-11-27,False
D001096,A380_5479,SYS37-657,37.78705000000003,2023-11-27,False
