ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D009116,B767_2487,SYS14-264,41.0148,2023-12-26,False
D007509,B737_6821,AIL6-299,55.21399999999991,2023-12-26,False
D007796,E170_0564,RAD11-472,35.95319999999998,2023-12-26,False
D007306,B757_2360,ANT25-562,31.142399999999963,2023-12-26,False
D001598,E175_2361,BOI22-692,52.7119999999999,2023-12-26,False
D000540,None_1554,TRA19-308,57.89600000000008,2023-12-26,False
D005173,CRJ900_5773,EMP4-110,49.9708,2023-12-26,False
D002096,A340_1943,VOL18-464,41.10240000000002,2023-12-26,False
D004058,E175_6291,SIE26-420,36.94439999999994,2023-12-26,False
D001733,B747_0607,SYS24-064,50.98559999999992,2023-12-26,False
D000146,A330_5384,SIE27-333,51.59200000000007,2023-12-26,False
D003210,B777_2551,CAM38-659,43.56240000000001,2023-12-26,False
D001711,None_5980,SPO16-539,50.14119999999992,2023-12-26,False
D009994,None_3415,SYS37-161,46.8504,2023-12-26,False
D008366,E175_0099,GEN13-466,46.4752,2023-12-26,False
D009201,A321_0987,SYS10-533,61.14439999999992,2023-12-26,False
D009272,CRJ900_5158,SPO16-677,34.58999999999998,2023-12-26,False
D005924,A330_2838,SYS33-290,57.65560000000004,2023-12-26,False
D003886,None_3322,DIS32-101,51.43199999999992,2023-12-26,False
D007102,E175_0099,GOU3-009,37.38680000000004,2023-12-26,False
D002280,E175_5780,ECL30-301,37.27360000000004,2023-12-26,False
D009797,A330_5384,CAP39-052,53.2572,2023-12-26,False
D003715,E175_4832,SYS14-198,31.868399999999976,2023-12-26,False
D007415,CRJ700_2204,GEN13-317,54.51199999999991,2023-12-26,False
D009233,A340_2877,AIL5-197,56.47759999999997,2023-12-26,False
D007930,B767_3223,DIS32-084,40.755600000000086,2023-12-26,False
D008170,CRJ900_6200,GOU3-429,38.75479999999999,2023-12-26,False
D004035,CRJ900_0468,SYS14-301,56.27240000000008,2023-12-26,False
D004545,B777_3285,TRA19-700,50.222,2023-12-26,False
D002860,A320_0039,SIE27-025,54.77520000000006,2023-12-26,False
D006368,B777_3467,TRA21-265,47.64759999999992,2023-12-26,False
D007237,CRJ700_4473,ECL30-020,41.46599999999997,2023-12-26,False
D008071,A320_4124,RAD11-321,40.59960000000007,2023-12-26,False
D008930,B747_6830,SYS14-565,46.0216,2023-12-26,False
D005574,None_3322,VOL18-629,45.076400000000014,2023-12-26,False
D009383,CRJ900_6891,DET29-383,38.51760000000001,2023-12-26,False
D002210,E175_5780,SYS28-137,34.54599999999998,2023-12-26,False
D003282,B777_4681,ANT25-518,41.09600000000008,2023-12-26,False
D006620,E175_0808,REA1-564,33.782000000000004,2023-12-26,False
D000467,None_6608,ORD12-103,45.36360000000008,2023-12-26,False
D003769,A350_3187,BOI22-175,56.1588,2023-12-26,False
D003689,E175_4749,SYS9-637,57.22359999999992,2023-12-26,False
D000200,A320_4881,TRA20-246,52.5772,2023-12-26,False
D007305,None_0163,BOI22-680,61.5912,2023-12-26,False
D009288,E170_5314,DIS32-647,55.57799999999988,2023-12-26,False
D001284,B737_6105,SYS28-451,52.71999999999991,2023-12-26,False
D009554,B757_1659,REA1-244,49.09799999999998,2023-12-26,False
D008663,A350_1683,SYS24-484,37.88359999999999,2023-12-26,False
D003899,A330_3674,VOL18-461,37.74640000000003,2023-12-26,False
D008193,A330_2838,DET29-478,50.47759999999997,2023-12-26,False
D005694,B747_0607,BOI22-363,45.96000000000005,2023-12-26,False
D000252,CRJ900_4486,EMP4-520,55.37640000000004,2023-12-26,False
D007909,B757_2631,GOU3-361,46.67640000000009,2023-12-26,False
D006644,A321_3449,SYS31-606,49.480800000000094,2023-12-26,False
D007322,A321_2905,AUT8-500,9.1336,2023-12-26,False
D003028,A321_6216,SYS7-379,48.805200000000006,2023-12-26,False
D000362,B767_2487,AUT8-246,40.69599999999996,2023-12-26,False
D002466,A321_4895,ORD12-394,37.0548,2023-12-26,False
D003077,B767_0601,GEN13-592,44.583600000000025,2023-12-26,False
D004260,E170_2173,DET29-500,38.77039999999997,2023-12-26,False
D006792,B777_3467,SYS31-159,60.96359999999992,2023-12-26,False
D008187,A340_3082,TRA19-067,50.22359999999993,2023-12-26,False
D001276,B757_1013,TRA21-413,60.68759999999989,2023-12-26,False
D008996,E170_1384,AIL5-332,34.958400000000026,2023-12-26,False
D009438,CRJ700_0354,AIL5-013,39.9232,2023-12-26,False
D005585,CRJ700_0354,GEN13-204,46.95680000000004,2023-12-26,False
D000406,A320_2772,SYS31-099,42.38680000000004,2023-12-26,False
D003913,A320_0020,RAD11-310,38.22400000000001,2023-12-26,False
D003878,CRJ900_3190,SYS36-320,38.38159999999993,2023-12-26,False
D007320,None_6838,POR34-281,50.30320000000001,2023-12-26,False
D001479,B757_0500,POR34-384,41.12280000000003,2023-12-26,False
D000969,E175_0440,REA0-433,43.74079999999994,2023-12-26,False
D008475,A321_3449,ECL30-315,34.95640000000003,2023-12-26,False
D003720,B747_6830,TRA19-467,51.98400000000005,2023-12-26,False
D009861,B737_0842,TRA20-614,38.22559999999999,2023-12-26,False
D002595,B777_3467,SPO16-493,48.240800000000014,2023-12-26,False
D003809,A321_4814,REA1-129,39.17440000000001,2023-12-26,False
D004865,B777_6834,CAM38-166,58.90999999999988,2023-12-26,False
D005537,E170_4877,CAP39-646,44.96319999999996,2023-12-26,False
D008545,A330_5923,BOI22-413,35.753999999999984,2023-12-26,False
D000899,CRJ900_4486,REA1-158,54.32720000000009,2023-12-26,False
D002868,E175_3294,CAM38-182,54.82239999999997,2023-12-26,False
D007432,E175_4832,SYS14-403,50.96679999999999,2023-12-26,False
D006808,B767_6463,SYS7-391,54.61919999999997,2023-12-26,False
D009727,E175_4239,SYS37-323,48.69159999999993,2023-12-26,False
D003211,B737_6105,SYS14-600,41.42279999999999,2023-12-26,False
D005435,A320_4603,BOI22-255,50.50919999999997,2023-12-26,False
D007440,B777_6834,SIE26-337,39.50599999999999,2023-12-26,False
D004794,A320_4466,CAP39-591,58.21799999999995,2023-12-26,False
D001559,E175_0964,TRA19-203,45.46,2023-12-26,False
D002850,B757_2283,SYS24-471,54.42559999999994,2023-12-26,False
D008240,CRJ700_5378,ANT25-119,54.27040000000003,2023-12-26,False
D005539,B777_3467,SYS37-488,51.192,2023-12-26,False
D001523,B747_0910,TRA20-207,43.862799999999964,2023-12-26,False
D003771,B737_4082,TRA20-065,49.02,2023-12-26,False
D003957,B747_0620,DIS15-268,48.87559999999994,2023-12-26,False
D007185,E170_2532,GEN13-648,36.85840000000003,2023-12-26,False
D005394,A350_5401,SYS2-197,31.822800000000058,2023-12-26,False
D004987,A320_2447,BOI22-273,41.66599999999997,2023-12-26,False
D007894,B777_3756,SYS7-158,42.760000000000026,2023-12-26,False
D002119,B747_4916,SYS24-272,39.87280000000001,2023-12-26,False
D006848,B737_5252,VOL18-396,61.124,2023-12-26,False
D001376,B767_2195,SIE26-611,50.34639999999998,2023-12-26,False
D000123,CRJ900_5158,TRA20-469,57.625600000000105,2023-12-26,False
D003097,B767_3223,SIE26-169,35.21039999999997,2023-12-26,False
D007281,B767_2487,BOI22-055,44.112400000000086,2023-12-26,False
D001577,CRJ900_6725,EQU23-365,52.2996,2023-12-26,False
D002416,None_2077,SYS14-184,52.13240000000009,2023-12-26,False
D002256,B777_3285,SYS24-077,36.018800000000006,2023-12-26,False
D002825,B737_0318,BOI22-198,33.04519999999993,2023-12-26,False
D000979,None_0385,SYS7-653,44.2308,2023-12-26,False
D006030,E175_6291,DIS32-551,29.3296,2023-12-26,False
D002563,A320_6052,SYS37-117,54.207999999999934,2023-12-26,False
D003540,A320_6954,GOU3-586,46.76840000000008,2023-12-26,False
D004566,A380_5954,DIS15-323,51.52760000000002,2023-12-26,False
D006624,E175_6229,TRA19-255,46.29520000000005,2023-12-26,False
D002540,CRJ900_5158,VOL18-184,57.55440000000008,2023-12-26,False
D001574,E175_0440,GOU3-031,53.18439999999993,2023-12-26,False
D008387,None_6608,SIE26-199,55.40440000000008,2023-12-26,False
D002881,None_1237,AIL6-127,50.94239999999997,2023-12-26,False
D000468,B747_4876,SYS7-252,42.848400000000034,2023-12-26,False
D008967,E175_1713,CAM38-417,45.66320000000009,2023-12-26,False
D005788,E175_4832,AIL6-117,38.804400000000015,2023-12-26,False
D005671,A380_3051,SYS10-361,50.09320000000002,2023-12-26,False
D004020,B767_3223,REA1-103,50.3964,2023-12-26,False
D008467,B747_0620,SYS10-291,31.747200000000028,2023-12-26,False
D008235,E170_4877,DIS15-066,48.71040000000004,2023-12-26,False
D006770,B777_1037,CAP39-212,46.28999999999996,2023-12-26,False
D006085,B737_5678,REA0-261,55.74320000000008,2023-12-26,False
D009341,E175_0488,SYS9-600,45.429599999999965,2023-12-26,False
D009181,None_1554,SYS37-501,45.5284,2023-12-26,False
D008259,CRJ900_5773,TRA21-429,38.15239999999998,2023-12-26,False
D001184,A321_2905,SYS14-398,51.39519999999991,2023-12-26,False
D000093,B747_4916,DIS15-138,51.89000000000008,2023-12-26,False
D009889,B777_4681,SPO16-577,45.58359999999998,2023-12-26,False
D007286,CRJ900_0468,SIE26-640,56.462400000000095,2023-12-26,False
D000268,E170_2289,ECL30-077,48.15999999999993,2023-12-26,False
D002623,None_5883,SYS14-122,47.56199999999993,2023-12-26,False
D007500,E175_4239,SYS10-387,55.24159999999997,2023-12-26,False
D000753,A380_5479,AIL6-432,40.0088,2023-12-26,False
D008285,A321_6216,RAD11-434,43.54399999999994,2023-12-26,False
D007693,B737_0342,REA0-188,38.97719999999997,2023-12-26,False
D005255,A350_3187,REA0-328,48.32520000000002,2023-12-26,False
D008889,A320_2211,TRA21-323,45.53559999999997,2023-12-26,False
D003145,CRJ900_0271,TRA21-513,58.14479999999988,2023-12-26,False
D009532,E170_0564,CAP39-653,34.65560000000002,2023-12-26,False
D002523,A320_6028,CAP39-308,57.11600000000008,2023-12-26,False
D009255,E170_0564,ANT25-085,57.18799999999992,2023-12-26,False
D000104,A321_6216,SYS37-512,52.79440000000004,2023-12-26,False
D008777,A320_2772,SIE26-088,58.978400000000114,2023-12-26,False
D000077,CRJ700_2204,SYS35-341,46.6764,2023-12-26,False
D009494,B757_1013,GEN13-207,34.2596,2023-12-26,False
D009484,E170_1621,SYS35-519,40.8784,2023-12-26,False
D005446,E170_4298,SYS9-467,46.08040000000003,2023-12-26,False
D004310,B777_4681,EMP4-203,55.35959999999989,2023-12-26,False
D001155,None_5883,TRA20-662,34.55959999999998,2023-12-26,False
D008229,E175_5323,EMP4-297,51.29360000000011,2023-12-26,False
D004361,A380_5954,BOI22-125,48.75519999999998,2023-12-26,False
D008090,A320_3792,SIE26-520,47.60439999999997,2023-12-26,False
D000968,A350_1683,SPO16-373,51.49039999999997,2023-12-26,False
D006222,B767_1817,SYS24-514,45.65039999999992,2023-12-26,False
D004978,B747_2822,SYS24-296,47.6316,2023-12-26,False
D006542,B737_0318,RAD11-651,51.24480000000009,2023-12-26,False
D004245,A330_2342,SYS36-023,52.98640000000003,2023-12-26,False
D000473,E175_2361,POR34-071,59.52320000000007,2023-12-26,False
D001374,A320_0039,CAM38-150,42.599199999999975,2023-12-26,False
D004550,CRJ900_2888,SYS36-427,35.82800000000004,2023-12-26,False
D006442,E175_2361,SYS24-387,49.19599999999998,2023-12-26,False
D008900,A340_5178,SYS9-597,59.59825,2023-12-26,False
D005725,CRJ900_4486,SYS33-078,42.19519999999996,2023-12-26,False
D005648,CRJ900_0468,AIL6-462,44.1236,2023-12-26,False
D008839,A320_4124,POR34-477,33.49719999999999,2023-12-26,False
