ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D006991,CRJ900_5333,SYS2-041,23.5792,2023-11-16,False
D004663,A320_6954,SYS31-452,18.3136,2023-11-16,False
D007173,B737_6821,DIS32-075,23.452399999999983,2023-11-16,False
D002903,None_6774,POR34-279,32.540800000000026,2023-11-16,False
D002656,A321_2867,DIS15-057,24.078,2023-11-16,False
D007374,E175_4832,VOL18-308,21.40000000000001,2023-11-16,False
D002492,B767_3223,GEN13-230,30.0548,2023-11-16,False
D009460,B767_2723,TRA21-416,25.19959999999997,2023-11-16,False
D000270,B767_1623,SIE27-014,22.7608,2023-11-16,False
D001993,A320_0020,SYS35-065,19.22560000000001,2023-11-16,False
D002170,CRJ700_0354,VOL17-469,30.84360000000003,2023-11-16,False
D004757,E175_1224,SYS14-024,19.09560000000001,2023-11-16,False
D009383,E170_4298,SYS31-255,28.62239999999997,2023-11-16,False
D000172,B777_3285,SIE26-574,32.10240000000002,2023-11-16,False
D006917,None_6838,TRA20-251,21.764399999999988,2023-11-16,False
D009084,B777_2343,SYS7-419,24.454,2023-11-16,False
D004674,E170_1474,VOL18-176,25.054000000000027,2023-11-16,False
D000192,None_0118,CAM38-002,26.154400000000013,2023-11-16,False
D000606,A340_1943,DIS32-562,20.64480000000001,2023-11-16,False
D004788,B737_5252,BOI22-544,25.68639999999997,2023-11-16,False
D008495,None_5828,TRA21-443,21.275999999999996,2023-11-16,False
D000142,B767_2195,EMP4-415,27.0656,2023-11-16,False
D004782,E175_0583,GOU3-008,27.7696,2023-11-16,False
D002703,B767_2723,RAD11-111,25.53679999999998,2023-11-16,False
D000783,B767_1623,BOI22-683,25.820400000000028,2023-11-16,False
D001892,A321_0497,SYS35-197,24.5696,2023-11-16,False
D003644,CRJ900_4486,SYS24-287,26.563999999999982,2023-11-16,False
D000527,B747_0175,SYS31-331,24.7528,2023-11-16,False
D004375,E175_0649,BOI22-219,24.09000000000003,2023-11-16,False
D004663,A321_0467,CAM38-694,24.9152,2023-11-16,False
D008557,None_1554,SYS33-690,22.7112,2023-11-16,False
D007775,E170_4894,ANT25-597,21.131999999999994,2023-11-16,False
D007349,B777_6834,SYS9-560,27.201999999999984,2023-11-16,False
D001756,A380_2873,BOI22-118,21.838000000000022,2023-11-16,False
D009739,A321_0732,GOU3-103,23.304000000000016,2023-11-16,False
D007046,B767_2195,EQU23-347,21.878800000000005,2023-11-16,False
D004003,A350_5005,SYS7-143,22.85680000000001,2023-11-16,False
D002654,None_6155,TRA21-159,25.722400000000015,2023-11-16,False
D003991,E170_2289,POR34-113,22.2224,2023-11-16,False
D005336,A330_5384,VOL18-698,19.42560000000001,2023-11-16,False
D004158,A350_4712,TRA20-380,22.534799999999997,2023-11-16,False
D002693,A340_5178,RAD11-509,29.2972,2023-11-16,False
D001582,E170_4877,DET29-404,22.23560000000001,2023-11-16,False
D007563,CRJ900_5525,CAP39-508,20.565600000000018,2023-11-16,False
D002703,A320_2772,EQU23-506,30.13120000000005,2023-11-16,False
D002733,A320_0020,ANT25-280,23.585999999999984,2023-11-16,False
D004751,B777_4681,SPO16-577,25.4816,2023-11-16,False
D007355,E175_2393,DIS15-667,23.816,2023-11-16,False
D007282,A321_4814,SYS24-059,23.895200000000024,2023-11-16,False
D004161,B737_2009,AUT8-057,21.365600000000025,2023-11-16,False
D001942,B767_0601,EMP4-220,24.472,2023-11-16,False
D006921,B767_2487,SYS2-253,22.996400000000023,2023-11-16,False
D007142,E170_4894,SYS31-027,23.899600000000017,2023-11-16,False
D006240,E175_6291,SPO16-385,28.5044,2023-11-16,False
D002615,E170_5822,SYS36-403,25.573600000000024,2023-11-16,False
D008421,B737_6105,SYS9-535,18.100800000000003,2023-11-16,False
D007050,A380_4355,VOL17-355,25.172799999999977,2023-11-16,False
D001521,CRJ900_5158,CAM38-605,21.4108,2023-11-16,False
D001568,B757_3072,SYS7-572,23.236000000000026,2023-11-16,False
D000668,None_6155,SIE26-554,18.111200000000007,2023-11-16,False
D000918,B767_1128,SIE27-669,31.198,2023-11-16,False
D007006,A321_0732,SYS36-357,21.3868,2023-11-16,False
D004145,E175_5323,TRA19-541,23.7944,2023-11-16,False
D005836,B737_0274,AIL5-064,28.9436,2023-11-16,False
D005957,B777_3467,SIE26-147,16.167600000000004,2023-11-16,False
D007112,A321_0467,DIS15-102,25.38119999999999,2023-11-16,False
D002846,A350_5401,EMP4-013,29.5872,2023-11-16,False
D004502,B767_0317,AIL5-468,7.90455,2023-11-16,False
D006685,A330_5384,ORD12-635,16.0912,2023-11-16,False
D004693,B757_0500,EMP4-062,31.6544,2023-11-16,False
D004862,A321_4569,SYS37-594,17.509199999999993,2023-11-16,False
D006174,CRJ900_5333,SYS37-699,14.864000000000004,2023-11-16,False
D003084,B737_6821,BOI22-444,24.263599999999983,2023-11-16,False
D001661,E175_6229,DIS15-507,16.79480000000001,2023-11-16,False
D007032,A320_4124,SYS9-677,30.4216,2023-11-16,False
D005904,CRJ900_5737,GOU3-433,26.242,2023-11-16,False
D001394,A340_2877,ECL30-531,30.269199999999984,2023-11-16,False
D007392,None_0075,SYS31-487,14.130400000000003,2023-11-16,False
D007339,A330_3674,ECL30-426,30.9924,2023-11-16,False
D009699,B777_3467,SIE26-341,28.9508,2023-11-16,False
D009564,A350_5575,CAP39-446,14.7844,2023-11-16,False
D005852,E175_5323,SIE27-143,23.9728,2023-11-16,False
D004649,None_3322,ORD12-203,28.887199999999982,2023-11-16,False
D004320,E170_5822,SYS24-344,22.3504,2023-11-16,False
D006951,A330_1938,DIS15-688,29.85680000000003,2023-11-16,False
D004020,E175_4487,SYS33-537,28.34720000000001,2023-11-16,False
D001069,B737_0342,GOU3-473,23.21839999999999,2023-11-16,False
D006072,B757_3072,ANT25-093,24.7468,2023-11-16,False
D000912,A321_0732,SYS36-357,21.3868,2023-11-16,False
D003396,None_1237,AIL6-276,17.274,2023-11-16,False
D005439,CRJ900_2289,SYS9-173,23.1932,2023-11-16,False
D001020,E175_4832,SPO16-576,31.0036,2023-11-16,False
D009878,E175_1081,SYS31-530,23.37759999999998,2023-11-16,False
D005386,E175_4832,SYS9-200,30.84440000000001,2023-11-16,False
D009180,A380_4821,SYS33-016,19.7608,2023-11-16,False
D008421,B737_4082,ORD12-043,21.283199999999987,2023-11-16,False
D009951,B767_1817,AIL5-291,22.358800000000027,2023-11-16,False
D006835,CRJ900_5737,REA0-655,28.850399999999965,2023-11-16,False
D003570,A321_6216,SYS7-379,26.94120000000004,2023-11-16,False
D007584,A340_3881,CAM38-188,17.467999999999996,2023-11-16,False
D004345,A350_5575,DET29-511,26.70279999999998,2023-11-16,False
D001360,A350_5005,CAP39-269,23.076799999999988,2023-11-16,False
D000181,E170_4877,REA1-192,23.7208,2023-11-16,False
D004286,B737_2293,REA1-232,17.2392,2023-11-16,False
D000652,CRJ900_2888,CAP39-292,21.62480000000001,2023-11-16,False
D000159,B757_0577,TRA19-113,26.0748,2023-11-16,False
D001217,A350_3715,VOL18-525,24.39920000000003,2023-11-16,False
D002325,CRJ700_2204,RAD11-098,29.940399999999972,2023-11-16,False
D000780,CRJ900_0468,VOL17-445,26.1068,2023-11-16,False
D000983,None_6155,GOU3-424,28.7548,2023-11-16,False
D008974,E170_5474,REA1-018,25.206000000000014,2023-11-16,False
D001103,B747_2822,SYS33-221,27.754,2023-11-16,False
D001577,CRJ700_5389,SYS37-175,22.10640000000001,2023-11-16,False
D005725,E175_0583,DIS15-565,21.86360000000001,2023-11-16,False
D001705,None_6608,SYS36-286,22.5968,2023-11-16,False
D007274,CRJ900_0428,TRA19-390,23.863199999999978,2023-11-16,False
D003839,CRJ900_0428,ORD12-360,29.89120000000002,2023-11-16,False
D001274,E175_2361,ECL30-100,27.4832,2023-11-16,False
D001887,A320_4603,GEN13-341,33.476799999999976,2023-11-16,False
D006315,CRJ700_5389,TRA20-124,27.444,2023-11-16,False
D005436,B777_3467,ANT25-634,33.210800000000035,2023-11-16,False
D009746,None_6774,SIE26-455,15.990400000000005,2023-11-16,False
D005605,A320_2211,SYS36-365,22.7592,2023-11-16,False
D001172,CRJ900_5333,TRA21-481,21.1288,2023-11-16,False
D006033,CRJ700_2277,TRA19-030,63.6576,2023-11-16,False
D004033,CRJ700_0354,CAP39-202,24.26,2023-11-16,False
D001683,B737_1878,SYS31-473,15.290400000000004,2023-11-16,False
D001495,B747_2822,SYS35-599,18.03919999999999,2023-11-16,False
D008337,A320_4466,SYS24-391,32.9092,2023-11-16,False
D004686,B767_3156,SYS35-679,21.69559999999999,2023-11-16,False
D001676,A320_3805,REA1-122,21.695999999999987,2023-11-16,False
D003994,B757_6583,VOL17-180,18.4828,2023-11-16,False
D008696,B757_4876,AUT8-147,29.767599999999973,2023-11-16,False
D006981,E175_1224,GEN13-134,23.746399999999973,2023-11-16,False
D004120,A350_5401,SYS9-528,21.9604,2023-11-16,False
D004455,E175_0964,SYS33-623,19.31999999999999,2023-11-16,False
D004493,CRJ700_2277,CAP39-625,19.9532,2023-11-16,False
D007049,CRJ900_4486,SIE26-122,20.634799999999995,2023-11-16,False
D006752,E175_4832,ANT25-249,23.72480000000002,2023-11-16,False
D000058,A330_1563,SIE26-465,20.15440000000001,2023-11-16,False
D001839,CRJ700_6562,DIS32-427,22.352800000000013,2023-11-16,False
D006848,CRJ900_2289,TRA19-171,19.76279999999999,2023-11-16,False
D003710,CRJ900_4486,ECL30-626,21.73000000000001,2023-11-16,False
D007069,CRJ900_3190,RAD11-072,18.7552,2023-11-16,False
D006822,A350_4712,EMP4-588,23.63079999999998,2023-11-16,False
D005954,E170_5403,TRA20-056,24.0184,2023-11-16,False
D005730,B767_6273,DIS32-137,13.139999999999995,2023-11-16,False
D001769,E175_5323,AUT8-100,26.92719999999999,2023-11-16,False
D000681,E170_2644,TRA19-179,29.09119999999997,2023-11-16,False
D003139,CRJ700_0354,SYS35-118,25.1552,2023-11-16,False
D008057,B777_3756,DIS15-640,21.08040000000001,2023-11-16,False
D006775,None_3415,TRA20-134,23.5616,2023-11-16,False
D004140,E170_4877,CAP39-646,20.18920000000001,2023-11-16,False
D009078,B777_4681,SYS14-585,20.25520000000001,2023-11-16,False
D008079,E175_0488,AUT8-700,22.2608,2023-11-16,False
D009896,A330_5589,DIS32-678,17.7944,2023-11-16,False
D004587,None_0163,SYS7-009,24.55,2023-11-16,False
D009278,E175_5323,REA0-064,18.19519999999999,2023-11-16,False
